ranks,ballotID,rank1,rank2,rank3
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",1,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",2,DEAN PRESTON,LONDON BREED,skipped
"['LONDON BREED', 'skipped', 'skipped']",3,LONDON BREED,skipped,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",4,LONDON BREED,DEAN PRESTON,skipped
"['LONDON BREED', 'skipped', 'skipped']",5,LONDON BREED,skipped,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",6,LONDON BREED,DEAN PRESTON,skipped
"['LONDON BREED', 'skipped', 'skipped']",7,LONDON BREED,skipped,skipped
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",8,LONDON BREED,LONDON BREED,LONDON BREED
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",9,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",10,DEAN PRESTON,LONDON BREED,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",11,LONDON BREED,DEAN PRESTON,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",12,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",13,DEAN PRESTON,LONDON BREED,skipped
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",14,LONDON BREED,LONDON BREED,LONDON BREED
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",15,LONDON BREED,DEAN PRESTON,skipped
"['DEAN PRESTON', 'DEAN PRESTON', 'DEAN PRESTON']",16,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
"['DEAN PRESTON', 'LONDON BREED', 'DEAN PRESTON']",17,DEAN PRESTON,LONDON BREED,DEAN PRESTON
"['DEAN PRESTON', 'skipped', 'skipped']",18,DEAN PRESTON,skipped,skipped
"['DEAN PRESTON', 'skipped', 'skipped']",19,DEAN PRESTON,skipped,skipped
"['LONDON BREED', 'LONDON BREED', 'DEAN PRESTON']",20,LONDON BREED,LONDON BREED,DEAN PRESTON
"['LONDON BREED', 'DEAN PRESTON', 'DEAN PRESTON']",21,LONDON BREED,DEAN PRESTON,DEAN PRESTON
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",22,LONDON BREED,LONDON BREED,LONDON BREED
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",23,LONDON BREED,DEAN PRESTON,skipped
"['LONDON BREED', 'skipped', 'skipped']",24,LONDON BREED,skipped,skipped
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",25,LONDON BREED,LONDON BREED,LONDON BREED
"['DEAN PRESTON', 'DEAN PRESTON', 'DEAN PRESTON']",26,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
"['DEAN PRESTON', 'DEAN PRESTON', 'DEAN PRESTON']",27,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",28,LONDON BREED,DEAN PRESTON,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",29,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'DEAN PRESTON', 'skipped']",30,DEAN PRESTON,DEAN PRESTON,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",31,DEAN PRESTON,LONDON BREED,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",32,LONDON BREED,DEAN PRESTON,skipped
"['LONDON BREED', 'skipped', 'skipped']",33,LONDON BREED,skipped,skipped
"['DEAN PRESTON', 'LONDON BREED', 'LONDON BREED']",34,DEAN PRESTON,LONDON BREED,LONDON BREED
"['LONDON BREED', 'skipped', 'skipped']",35,LONDON BREED,skipped,skipped
"['LONDON BREED', 'skipped', 'skipped']",36,LONDON BREED,skipped,skipped
"['DEAN PRESTON', 'skipped', 'skipped']",37,DEAN PRESTON,skipped,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",38,LONDON BREED,DEAN PRESTON,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",39,LONDON BREED,DEAN PRESTON,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",40,DEAN PRESTON,LONDON BREED,skipped
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",41,LONDON BREED,LONDON BREED,LONDON BREED
"['LONDON BREED', 'DEAN PRESTON', 'LONDON BREED']",42,LONDON BREED,DEAN PRESTON,LONDON BREED
"['DEAN PRESTON', 'skipped', 'skipped']",43,DEAN PRESTON,skipped,skipped
"['LONDON BREED', 'skipped', 'skipped']",44,LONDON BREED,skipped,skipped
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",45,LONDON BREED,LONDON BREED,LONDON BREED
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",46,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",47,DEAN PRESTON,LONDON BREED,skipped
"['LONDON BREED', 'skipped', 'skipped']",48,LONDON BREED,skipped,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",49,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'DEAN PRESTON', 'DEAN PRESTON']",50,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
"['DEAN PRESTON', 'skipped', 'skipped']",51,DEAN PRESTON,skipped,skipped
"['DEAN PRESTON', 'LONDON BREED', 'skipped']",52,DEAN PRESTON,LONDON BREED,skipped
"['DEAN PRESTON', 'skipped', 'skipped']",53,DEAN PRESTON,skipped,skipped
"['DEAN PRESTON', 'skipped', 'skipped']",54,DEAN PRESTON,skipped,skipped
"['DEAN PRESTON', 'skipped', 'skipped']",55,DEAN PRESTON,skipped,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",56,LONDON BREED,DEAN PRESTON,skipped
"['LONDON BREED', 'LONDON BREED', 'LONDON BREED']",57,LONDON BREED,LONDON BREED,LONDON BREED
"['DEAN PRESTON', 'skipped', 'skipped']",58,DEAN PRESTON,skipped,skipped
"['LONDON BREED', 'DEAN PRESTON', 'skipped']",59,LONDON BREED,DEAN PRESTON,skipped
"['DEAN PRESTON', 'skipped', 'skipped']",60,DEAN PRESTON,skipped,skipped
"['LONDON BREED', 'skipped', 'skipped']",61,LONDON BREED,skipped,skipped
