ballotID,rank1,rank2,rank3
1,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
2,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
3,LARRY E. REID,BEVERLY WILLIAMS,skipped
4,LARRY E. REID,LARRY E. REID,LARRY E. REID
5,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
6,SHERYL WALTON,BEVERLY WILLIAMS,SHERYL WALTON
7,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
8,LARRY E. REID,BEVERLY WILLIAMS,BEVERLY WILLIAMS
9,LARRY E. REID,skipped,skipped
10,SHERYL WALTON,LARRY E. REID,skipped
11,BEVERLY WILLIAMS,LARRY E. REID,SHERYL WALTON
12,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
13,BEVERLY WILLIAMS,BEVERLY WILLIAMS,BEVERLY WILLIAMS
14,LARRY E. REID,LARRY E. REID,LARRY E. REID
15,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
16,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
17,LARRY E. REID,LARRY E. REID,BEVERLY WILLIAMS
18,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
19,LARRY E. REID,LARRY E. REID,LARRY E. REID
20,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
21,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
22,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
23,LARRY E. REID,LARRY E. REID,LARRY E. REID
24,SHERYL WALTON,LARRY E. REID,skipped
25,LARRY E. REID,LARRY E. REID,LARRY E. REID
26,BEVERLY WILLIAMS,SHERYL WALTON,LARRY E. REID
27,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
28,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
29,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
30,LARRY E. REID,skipped,skipped
31,LARRY E. REID,BEVERLY WILLIAMS,LARRY E. REID
32,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
33,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
34,LARRY E. REID,SHERYL WALTON,SHERYL WALTON
35,LARRY E. REID,LARRY E. REID,LARRY E. REID
36,LARRY E. REID,BEVERLY WILLIAMS,BEVERLY WILLIAMS
37,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
38,LARRY E. REID,LARRY E. REID,LARRY E. REID
39,BEVERLY WILLIAMS,SHERYL WALTON,LARRY E. REID
40,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
41,SHERYL WALTON,LARRY E. REID,skipped
42,BEVERLY WILLIAMS,LARRY E. REID,SHERYL WALTON
43,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
44,BEVERLY WILLIAMS,LARRY E. REID,SHERYL WALTON
45,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
46,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
47,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
48,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
49,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
50,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
51,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
52,SHERYL WALTON,BEVERLY WILLIAMS,skipped
53,skipped,skipped,skipped
54,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
55,LARRY E. REID,LARRY E. REID,LARRY E. REID
56,LARRY E. REID,LARRY E. REID,LARRY E. REID
57,LARRY E. REID,LARRY E. REID,LARRY E. REID
58,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
59,LARRY E. REID,LARRY E. REID,LARRY E. REID
60,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
61,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
62,LARRY E. REID,skipped,skipped
63,LARRY E. REID,SHERYL WALTON,writein
64,LARRY E. REID,skipped,skipped
65,BEVERLY WILLIAMS,SHERYL WALTON,BEVERLY WILLIAMS
66,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
67,LARRY E. REID,LARRY E. REID,LARRY E. REID
68,BEVERLY WILLIAMS,SHERYL WALTON,LARRY E. REID
69,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
70,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
71,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
72,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
73,LARRY E. REID,skipped,skipped
74,SHERYL WALTON,skipped,skipped
75,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
76,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
77,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
78,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
79,LARRY E. REID,SHERYL WALTON,skipped
80,LARRY E. REID,LARRY E. REID,LARRY E. REID
81,skipped,skipped,skipped
82,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
83,SHERYL WALTON,BEVERLY WILLIAMS,SHERYL WALTON
84,LARRY E. REID,LARRY E. REID,LARRY E. REID
85,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
86,LARRY E. REID,LARRY E. REID,LARRY E. REID
87,LARRY E. REID,skipped,skipped
88,SHERYL WALTON,BEVERLY WILLIAMS,skipped
89,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
90,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
91,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
92,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
93,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
94,SHERYL WALTON,skipped,skipped
95,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
96,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
97,LARRY E. REID,LARRY E. REID,LARRY E. REID
98,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
99,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
100,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
101,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
102,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
103,LARRY E. REID,LARRY E. REID,LARRY E. REID
104,LARRY E. REID,LARRY E. REID,LARRY E. REID
105,LARRY E. REID,skipped,skipped
106,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
107,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
108,LARRY E. REID,LARRY E. REID,LARRY E. REID
109,SHERYL WALTON,skipped,skipped
110,LARRY E. REID,skipped,skipped
111,LARRY E. REID,LARRY E. REID,LARRY E. REID
112,SHERYL WALTON,skipped,skipped
113,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
114,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
115,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
