ranks,ballotID,rank1,rank2,rank3
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",34,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",35,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'skipped', 'skipped']",36,ROSS MIRKARIMI,skipped,skipped
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",37,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROB ANDERSON', ""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI']",38,ROB ANDERSON,OWEN P. O''DONNELL,ROSS MIRKARIMI
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",39,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",40,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",41,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",42,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",43,ROSS MIRKARIMI,skipped,skipped
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'skipped']",44,OWEN P. O''DONNELL,ROB ANDERSON,skipped
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",45,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",46,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",47,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",48,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",49,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",50,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'skipped', 'skipped']",51,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', 'skipped']",52,ROSS MIRKARIMI,ROB ANDERSON,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",53,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'skipped', 'skipped']",54,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",55,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",56,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'skipped', 'skipped']",57,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",58,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",59,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'skipped', 'skipped']",60,OWEN P. O''DONNELL,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",61,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",62,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'skipped', 'skipped']",63,OWEN P. O''DONNELL,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",64,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROB ANDERSON', ""OWEN P. O''DONNELL"", 'skipped']",65,ROB ANDERSON,OWEN P. O''DONNELL,skipped
"[""OWEN P. O''DONNELL"", 'skipped', 'skipped']",66,OWEN P. O''DONNELL,skipped,skipped
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",67,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",68,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROB ANDERSON', ""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI']",69,ROB ANDERSON,OWEN P. O''DONNELL,ROSS MIRKARIMI
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",70,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",71,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",72,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",73,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",74,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",75,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL""]",76,OWEN P. O''DONNELL,OWEN P. O''DONNELL,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",77,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROB ANDERSON', 'ROSS MIRKARIMI', ""OWEN P. O''DONNELL""]",78,ROB ANDERSON,ROSS MIRKARIMI,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",79,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",80,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'skipped', 'skipped']",81,ROSS MIRKARIMI,skipped,skipped
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",82,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",83,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",84,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",85,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",86,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",87,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",88,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",89,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'skipped', 'skipped']",90,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",91,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",92,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",93,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",94,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",95,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",96,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",97,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROB ANDERSON']",98,ROSS MIRKARIMI,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",99,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'skipped']",100,OWEN P. O''DONNELL,ROSS MIRKARIMI,skipped
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",101,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",102,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",103,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",104,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",105,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",106,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",107,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",108,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"[""OWEN P. O''DONNELL"", 'skipped', 'skipped']",109,OWEN P. O''DONNELL,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",110,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROSS MIRKARIMI']",111,OWEN P. O''DONNELL,ROB ANDERSON,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'skipped', 'skipped']",112,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",113,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",114,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",115,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",116,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",117,ROSS MIRKARIMI,skipped,skipped
"[""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL""]",118,OWEN P. O''DONNELL,OWEN P. O''DONNELL,OWEN P. O''DONNELL
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', ""OWEN P. O''DONNELL""]",119,OWEN P. O''DONNELL,ROSS MIRKARIMI,OWEN P. O''DONNELL
"[""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL""]",120,OWEN P. O''DONNELL,OWEN P. O''DONNELL,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",121,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",122,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",123,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",124,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",125,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'skipped', 'skipped']",126,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",127,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",128,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",129,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",130,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"[""OWEN P. O''DONNELL"", 'skipped', 'skipped']",131,OWEN P. O''DONNELL,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",132,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",133,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",134,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",135,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",136,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",137,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROB ANDERSON']",138,OWEN P. O''DONNELL,ROB ANDERSON,ROB ANDERSON
"['ROSS MIRKARIMI', 'skipped', 'skipped']",139,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",140,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",141,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'skipped', 'skipped']",142,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",143,ROSS MIRKARIMI,skipped,skipped
"['skipped', 'ROB ANDERSON', 'ROB ANDERSON']",144,skipped,ROB ANDERSON,ROB ANDERSON
"[""OWEN P. O''DONNELL"", ""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI']",145,OWEN P. O''DONNELL,OWEN P. O''DONNELL,ROSS MIRKARIMI
"['ROB ANDERSON', ""OWEN P. O''DONNELL"", 'skipped']",146,ROB ANDERSON,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",147,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",148,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",149,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",150,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",151,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",152,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROB ANDERSON', 'skipped', 'skipped']",153,ROB ANDERSON,skipped,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",154,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROB ANDERSON', 'ROSS MIRKARIMI', ""OWEN P. O''DONNELL""]",155,ROB ANDERSON,ROSS MIRKARIMI,OWEN P. O''DONNELL
"['ROB ANDERSON', 'ROSS MIRKARIMI', ""OWEN P. O''DONNELL""]",156,ROB ANDERSON,ROSS MIRKARIMI,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",157,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'skipped', 'skipped']",158,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",159,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",160,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",161,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",162,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"[""OWEN P. O''DONNELL"", 'skipped', 'skipped']",163,OWEN P. O''DONNELL,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",164,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",165,ROSS MIRKARIMI,skipped,skipped
"['ROB ANDERSON', 'ROSS MIRKARIMI', ""OWEN P. O''DONNELL""]",166,ROB ANDERSON,ROSS MIRKARIMI,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'skipped', 'skipped']",167,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",168,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', ""OWEN P. O''DONNELL""]",169,ROSS MIRKARIMI,ROSS MIRKARIMI,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",170,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', 'skipped', 'skipped']",171,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROB ANDERSON', ""OWEN P. O''DONNELL""]",172,ROSS MIRKARIMI,ROB ANDERSON,OWEN P. O''DONNELL
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",173,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",174,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['skipped', 'skipped', 'ROSS MIRKARIMI']",175,skipped,skipped,ROSS MIRKARIMI
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",176,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'ROB ANDERSON']",177,ROSS MIRKARIMI,OWEN P. O''DONNELL,ROB ANDERSON
"[""OWEN P. O''DONNELL"", 'ROSS MIRKARIMI', 'ROB ANDERSON']",178,OWEN P. O''DONNELL,ROSS MIRKARIMI,ROB ANDERSON
"['ROSS MIRKARIMI', 'ROB ANDERSON', 'ROB ANDERSON']",179,ROSS MIRKARIMI,ROB ANDERSON,ROB ANDERSON
"['ROSS MIRKARIMI', 'skipped', 'skipped']",180,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', ""OWEN P. O''DONNELL"", 'skipped']",181,ROSS MIRKARIMI,OWEN P. O''DONNELL,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",182,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",183,ROSS MIRKARIMI,skipped,skipped
"[""OWEN P. O''DONNELL"", 'ROB ANDERSON', 'ROB ANDERSON']",184,OWEN P. O''DONNELL,ROB ANDERSON,ROB ANDERSON
"['ROB ANDERSON', 'skipped', 'skipped']",185,ROB ANDERSON,skipped,skipped
"['ROSS MIRKARIMI', 'skipped', 'skipped']",186,ROSS MIRKARIMI,skipped,skipped
"['ROSS MIRKARIMI', 'ROSS MIRKARIMI', 'ROSS MIRKARIMI']",187,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
