ranks,ballotID,rank1,rank2,rank3
"['Brad Bourn', 'skipped', 'skipped']",33,Brad Bourn,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",34,Bob Fine,skipped,skipped
"['Jennifer Zielinski', 'Bob Fine', 'Brad Bourn']",35,Jennifer Zielinski,Bob Fine,Brad Bourn
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",36,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Brad Bourn', 'Bob Fine', 'skipped']",37,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",38,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'Robert M Schlosser ""Bob""', 'skipped']",39,Bob Fine,"Robert M Schlosser ""Bob""",skipped
"['Bob Fine', 'skipped', 'skipped']",40,Bob Fine,skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'skipped']",41,Bob Fine,Jennifer Zielinski,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'Bob Fine']",42,Brad Bourn,Jennifer Zielinski,Bob Fine
"['Bob Fine', 'skipped', 'skipped']",43,Bob Fine,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",44,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Brad Bourn', 'skipped', 'skipped']",45,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",46,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'skipped', 'skipped']",47,Bob Fine,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",48,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'skipped', 'skipped']",49,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",50,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",51,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Brad Bourn', 'Bob Fine', 'skipped']",52,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",53,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'Bob Fine', 'Robert M Schlosser ""Bob""']",54,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'skipped', 'skipped']",55,Brad Bourn,skipped,skipped
"['skipped', 'skipped', 'skipped']",56,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",57,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'Bob Fine']",58,Brad Bourn,Jennifer Zielinski,Bob Fine
"['Bob Fine', 'skipped', 'skipped']",59,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",60,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",61,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Brad Bourn', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",62,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'Brad Bourn', 'skipped']",63,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'skipped', 'skipped']",64,Brad Bourn,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",65,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",66,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",67,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",68,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",69,Bob Fine,Brad Bourn,skipped
"['Bob Fine', 'skipped', 'skipped']",70,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",71,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'Jennifer Zielinski']",72,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski
"['Brad Bourn', 'skipped', 'skipped']",73,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",74,Brad Bourn,skipped,skipped
"['Jennifer Zielinski', 'Bob Fine', 'Brad Bourn']",75,Jennifer Zielinski,Bob Fine,Brad Bourn
"['Bob Fine', 'skipped', 'skipped']",76,Bob Fine,skipped,skipped
"['Brad Bourn', 'writein', 'writein']",77,Brad Bourn,writein,writein
"['Bob Fine', 'skipped', 'skipped']",78,Bob Fine,skipped,skipped
"['Jennifer Zielinski', 'skipped', 'skipped']",79,Jennifer Zielinski,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",80,Brad Bourn,skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'Brad Bourn']",81,Bob Fine,Jennifer Zielinski,Brad Bourn
"['Jennifer Zielinski', 'Bob Fine', 'Robert M Schlosser ""Bob""']",82,Jennifer Zielinski,Bob Fine,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'skipped', 'skipped']",83,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",84,Bob Fine,Brad Bourn,skipped
"['skipped', 'skipped', 'skipped']",85,skipped,skipped,skipped
"['writein', 'skipped', 'skipped']",86,writein,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",87,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'skipped', 'skipped']",88,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",89,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Brad Bourn', 'skipped', 'skipped']",90,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",91,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",92,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",93,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",94,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'Robert M Schlosser ""Bob""']",95,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'Bob Fine', 'skipped']",96,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",97,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'skipped', 'skipped']",98,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Robert M Schlosser ""Bob""']",99,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob"""
"['Robert M Schlosser ""Bob""', 'Jennifer Zielinski', 'Bob Fine']",100,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Bob Fine
"['Brad Bourn', 'skipped', 'skipped']",101,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",102,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'skipped', 'skipped']",103,Brad Bourn,skipped,skipped
"['skipped', 'skipped', 'skipped']",104,skipped,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",105,Bob Fine,skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'skipped']",106,Bob Fine,Jennifer Zielinski,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",107,Bob Fine,Brad Bourn,skipped
"['Robert M Schlosser ""Bob""', 'Jennifer Zielinski', 'Brad Bourn']",108,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Brad Bourn
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'writein']",109,Brad Bourn,"Robert M Schlosser ""Bob""",writein
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'Jennifer Zielinski']",110,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski
"['skipped', 'skipped', 'skipped']",111,skipped,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",112,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",113,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'skipped', 'skipped']",114,Brad Bourn,skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",115,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Jennifer Zielinski', 'Brad Bourn', 'Robert M Schlosser ""Bob""']",116,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",117,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'skipped', 'skipped']",118,Brad Bourn,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",119,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",120,Brad Bourn,skipped,skipped
"['skipped', 'skipped', 'skipped']",121,skipped,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Robert M Schlosser ""Bob""']",122,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob"""
"['skipped', 'skipped', 'skipped']",123,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",124,Brad Bourn,skipped,skipped
"['skipped', 'skipped', 'skipped']",125,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",126,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",127,Brad Bourn,skipped,skipped
"['Jennifer Zielinski', 'Bob Fine', 'skipped']",128,Jennifer Zielinski,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",129,Bob Fine,Brad Bourn,skipped
"['Bob Fine', 'skipped', 'skipped']",130,Bob Fine,skipped,skipped
"['Jennifer Zielinski', 'Bob Fine', 'Brad Bourn']",131,Jennifer Zielinski,Bob Fine,Brad Bourn
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'skipped']",132,Brad Bourn,"Robert M Schlosser ""Bob""",skipped
"['Brad Bourn', 'skipped', 'skipped']",133,Brad Bourn,skipped,skipped
"['skipped', 'skipped', 'skipped']",134,skipped,skipped,skipped
"['Brad Bourn', 'Brad Bourn', 'Bob Fine']",135,Brad Bourn,Brad Bourn,Bob Fine
"['Bob Fine', 'skipped', 'skipped']",136,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",137,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Brad Bourn', 'skipped', 'skipped']",138,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",139,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Robert M Schlosser ""Bob""']",140,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'Jennifer Zielinski']",141,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski
"['Bob Fine', 'skipped', 'skipped']",142,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",143,Brad Bourn,Bob Fine,skipped
"['Jennifer Zielinski', 'Brad Bourn', 'Bob Fine']",144,Jennifer Zielinski,Brad Bourn,Bob Fine
"['Brad Bourn', 'Jennifer Zielinski', 'Bob Fine']",145,Brad Bourn,Jennifer Zielinski,Bob Fine
"['Bob Fine', 'Brad Bourn', 'skipped']",146,Bob Fine,Brad Bourn,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",147,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'Jennifer Zielinski']",148,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski
"['Brad Bourn', 'Bob Fine', 'skipped']",149,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'skipped', 'skipped']",150,Bob Fine,skipped,skipped
"['skipped', 'skipped', 'skipped']",151,skipped,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",152,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'skipped', 'skipped']",153,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",154,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Bob Fine', 'Bob Fine', 'skipped']",155,Bob Fine,Bob Fine,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",156,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'skipped', 'skipped']",157,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",158,Bob Fine,Brad Bourn,skipped
"['Jennifer Zielinski', 'skipped', 'skipped']",159,Jennifer Zielinski,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",160,Bob Fine,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",161,Bob Fine,Brad Bourn,skipped
"['skipped', 'skipped', 'skipped']",162,skipped,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",163,Bob Fine,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",164,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'skipped', 'skipped']",165,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",166,Brad Bourn,skipped,skipped
"['Robert M Schlosser ""Bob""', 'Brad Bourn', 'Jennifer Zielinski']",167,"Robert M Schlosser ""Bob""",Brad Bourn,Jennifer Zielinski
"['skipped', 'skipped', 'skipped']",168,skipped,skipped,skipped
"['Robert M Schlosser ""Bob""', 'skipped', 'skipped']",169,"Robert M Schlosser ""Bob""",skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'skipped']",170,Bob Fine,Jennifer Zielinski,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",171,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'skipped', 'skipped']",172,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",173,Bob Fine,Brad Bourn,skipped
"['skipped', 'skipped', 'skipped']",174,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",175,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",176,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",177,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Bob Fine', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",178,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'skipped', 'skipped']",179,Bob Fine,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",180,Bob Fine,skipped,skipped
"['Jennifer Zielinski', 'skipped', 'skipped']",181,Jennifer Zielinski,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",182,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",183,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",184,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Brad Bourn', 'skipped', 'skipped']",185,Brad Bourn,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",186,Bob Fine,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",187,Bob Fine,skipped,skipped
"['Bob Fine', 'Robert M Schlosser ""Bob""', 'skipped']",188,Bob Fine,"Robert M Schlosser ""Bob""",skipped
"['Brad Bourn', 'skipped', 'skipped']",189,Brad Bourn,skipped,skipped
"['Jennifer Zielinski', 'Bob Fine', 'Brad Bourn']",190,Jennifer Zielinski,Bob Fine,Brad Bourn
"['Brad Bourn', 'Bob Fine', 'skipped']",191,Brad Bourn,Bob Fine,skipped
"['skipped', 'skipped', 'skipped']",192,skipped,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",193,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",194,Brad Bourn,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",195,Bob Fine,skipped,skipped
"['Bob Fine', 'Robert M Schlosser ""Bob""', 'Jennifer Zielinski']",196,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski
"['Bob Fine', 'Brad Bourn', 'skipped']",197,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'skipped', 'skipped']",198,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",199,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",200,Brad Bourn,Bob Fine,skipped
"['skipped', 'skipped', 'skipped']",201,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",202,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",203,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Jennifer Zielinski', 'skipped']",204,Bob Fine,Jennifer Zielinski,skipped
"['Jennifer Zielinski', 'Robert M Schlosser ""Bob""', 'skipped']",205,Jennifer Zielinski,"Robert M Schlosser ""Bob""",skipped
"['Brad Bourn', 'skipped', 'skipped']",206,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",207,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'skipped', 'skipped']",208,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",209,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Brad Bourn', 'Bob Fine', 'skipped']",210,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",211,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Jennifer Zielinski', 'skipped']",212,Bob Fine,Jennifer Zielinski,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",213,Brad Bourn,Bob Fine,skipped
"['skipped', 'skipped', 'skipped']",214,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",215,Brad Bourn,skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",216,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'Brad Bourn', 'Robert M Schlosser ""Bob""']",217,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob"""
"['skipped', 'skipped', 'skipped']",218,skipped,skipped,skipped
"['Jennifer Zielinski', 'skipped', 'skipped']",219,Jennifer Zielinski,skipped,skipped
"['skipped', 'skipped', 'skipped']",220,skipped,skipped,skipped
"['Brad Bourn', 'writein', 'Bob Fine']",221,Brad Bourn,writein,Bob Fine
"['Brad Bourn', 'skipped', 'skipped']",222,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",223,Bob Fine,Brad Bourn,skipped
"['skipped', 'skipped', 'skipped']",224,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",225,Brad Bourn,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",226,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",227,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",228,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Bob Fine', 'skipped', 'skipped']",229,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",230,Brad Bourn,Bob Fine,skipped
"['Jennifer Zielinski', 'Robert M Schlosser ""Bob""', 'Brad Bourn']",231,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn
"['Robert M Schlosser ""Bob""', 'skipped', 'skipped']",232,"Robert M Schlosser ""Bob""",skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",233,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'Robert M Schlosser ""Bob""']",234,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'skipped', 'skipped']",235,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",236,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",237,Brad Bourn,Bob Fine,Jennifer Zielinski
"['skipped', 'skipped', 'skipped']",238,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",239,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",240,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'writein']",241,Bob Fine,Brad Bourn,writein
"['Bob Fine', 'skipped', 'skipped']",242,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",243,Brad Bourn,skipped,skipped
"['Bob Fine', 'Brad Bourn', 'skipped']",244,Bob Fine,Brad Bourn,skipped
"['Brad Bourn', 'skipped', 'skipped']",245,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",246,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'Jennifer Zielinski']",247,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski
"['Brad Bourn', 'Jennifer Zielinski', 'skipped']",248,Brad Bourn,Jennifer Zielinski,skipped
"['Jennifer Zielinski', 'Robert M Schlosser ""Bob""', 'Brad Bourn']",249,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn
"['Bob Fine', 'skipped', 'skipped']",250,Bob Fine,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",251,Bob Fine,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",252,Brad Bourn,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'Jennifer Zielinski']",253,Brad Bourn,Bob Fine,Jennifer Zielinski
"['Bob Fine', 'skipped', 'skipped']",254,Bob Fine,skipped,skipped
"['Brad Bourn', 'Robert M Schlosser ""Bob""', 'Bob Fine']",255,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine
"['Bob Fine', 'skipped', 'skipped']",256,Bob Fine,skipped,skipped
"['Bob Fine', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",257,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'Bob Fine', 'skipped']",258,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",259,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'skipped', 'skipped']",260,Bob Fine,skipped,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'skipped']",261,Brad Bourn,Jennifer Zielinski,skipped
"['Jennifer Zielinski', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",262,Jennifer Zielinski,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Brad Bourn', 'writein', 'skipped']",263,Brad Bourn,writein,skipped
"['Bob Fine', 'Brad Bourn', 'Robert M Schlosser ""Bob""']",264,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",265,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Bob Fine', 'Jennifer Zielinski', 'skipped']",266,Bob Fine,Jennifer Zielinski,skipped
"['skipped', 'skipped', 'skipped']",267,skipped,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",268,Brad Bourn,Bob Fine,skipped
"['Bob Fine', 'Brad Bourn', 'Jennifer Zielinski']",269,Bob Fine,Brad Bourn,Jennifer Zielinski
"['Brad Bourn', 'Bob Fine', 'skipped']",270,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'Robert M Schlosser ""Bob""']",271,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob"""
"['Bob Fine', 'Brad Bourn', 'skipped']",272,Bob Fine,Brad Bourn,skipped
"['skipped', 'skipped', 'skipped']",273,skipped,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",274,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'Jennifer Zielinski', 'skipped']",275,Brad Bourn,Jennifer Zielinski,skipped
"['skipped', 'skipped', 'skipped']",276,skipped,skipped,skipped
"['Brad Bourn', 'skipped', 'skipped']",277,Brad Bourn,skipped,skipped
"['skipped', 'skipped', 'skipped']",278,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",279,skipped,skipped,skipped
"['Bob Fine', 'skipped', 'skipped']",280,Bob Fine,skipped,skipped
"['Brad Bourn', 'Bob Fine', 'skipped']",281,Brad Bourn,Bob Fine,skipped
"['Brad Bourn', 'skipped', 'skipped']",282,Brad Bourn,skipped,skipped
