# Final piles of ballots, sorted by candidate.
# Created Friday, November 16, 2007 5:45 PM


# This file can be used for auditing, or for filling mid-term vacancies
# in Cambridge.  To fill a vacancy, edit the line below that says,
# "# CAMBRIDGE-VACANCY-RECOUNT candidate-code".  Remove the '#', so
# that ChoicePlusr will process the line, and replace "candidate-code"
# with the candidate code for whom the ballots are to be recounted.
# Be sure to rename the file when saving it!  E.g. to "<Your Election
# Title> Recount Input.txt".



# The following lines are the configuration lines necessary for a Cambridge
# style recount.
.COMPLY-WITH CAMBRIDGE
.ELECT 1


# The Candidates:
.CANDIDATE C01, "Davis, Henrietta"
.CANDIDATE C02, "Decker, Marjorie C."
.CANDIDATE C03, "Galluccio, Anthony D."
.CANDIDATE C04, "Janik, Jonathan S."
.CANDIDATE C05, "Kelley, Craig A."
.CANDIDATE C06, "Maher, David P."
.CANDIDATE C07, "Moore, M. Kevin"
.CANDIDATE C08, "Moree, Gregg J."
.CANDIDATE C09, "Murphy, Brian"
.CANDIDATE C10, "Podgers, Kathy"
.CANDIDATE C11, "Reeves, Kenneth E."
.CANDIDATE C12, "Seidel, Sam"
.CANDIDATE C13, "Simmons, E. Denise"
.CANDIDATE C14, "Sullivan, Edward J."
.CANDIDATE C15, "Toomey, Timothy J., Jr."
.CANDIDATE C16, "Ward, Larry W."
.CANDIDATE WI01, "Write-In 1"
.CANDIDATE WI02, "Write-In 2"
.CANDIDATE WI03, "Write-In 3"
.CANDIDATE WI04, "Write-In 4"
.CANDIDATE WI05, "Write-In 5"
.CANDIDATE WI06, "Write-In 6"
.CANDIDATE WI07, "Write-In 7"
.CANDIDATE WI08, "Write-In 8"
.CANDIDATE WI09, "Write-In 9"

# The following lines exclude those candidates who
# were elected or excluded in the original election
# from participating in a future runoff.
.EXCLUDE-CANDIDATE C01
.EXCLUDE-CANDIDATE C02
.EXCLUDE-CANDIDATE C05
.EXCLUDE-CANDIDATE C06
.EXCLUDE-CANDIDATE C09
.EXCLUDE-CANDIDATE C11
.EXCLUDE-CANDIDATE C12
.EXCLUDE-CANDIDATE C13
.EXCLUDE-CANDIDATE C15

# ******* The following line must be edited for a Cambridge recount! *******
#.CAMBRIDGE-VACANCY-RECOUNT candidate-code

# Suppose that Joe Smith resigned mid-term, and Karen Jones was elected
# to fill that seat.  But then Karen Jones also resigned!  You can rerun
# the same recount, but specify that Karen Jones is excluded.
#.EXCLUDE-CANDIDATE candidate-code

# This specifies the format for the ballots
.BALLOT-FORMAT-FIELDS BALLOT-ID-ALPHA BALLOT-VALUE RANKINGS-ALPHA

# Ballots for candidate C01 ("Davis, Henrietta")
# Candidate has 1,364 ballots in his/her pile.
.FINAL-PILE C01
000503-00-0852, 1) C01,C11,C04,C07,C02,C03,C06,C09,C13,C15,C05,C08,C10,C12,C14,C16
000503-00-0860, 1) C01,C02,C13,C11,C10,C06,C05,C03,C09,C04,C07,C15,C14,C12,C16,C08
000503-00-0873, 1) C01,C12,C02
000503-00-0876, 1) C01
000503-00-0887, 1) C01,C13,C05,C09
000503-00-0889, 1) C01,C10
000503-00-0893, 1) C01,C12,C02,C13
000503-00-0900, 1) C01,C08,C09
000503-00-0902, 1) C01,C02,C13,C08,C16,C05,C15,C09,C06,C12,C04,C14
000503-00-0927, 1) C01,C12,C05,C09,C16,C13,C15,C10
000503-00-0940, 1) C01,C05,C02,C16,C12,C07,C10,C15,C09
000503-00-0941, 1) C01,C13,C04,C16,C06,C09
000503-00-0947, 1) C01
000503-00-0950, 1) C01,C09,C02
000503-00-0956, 1) C01,C06,C11
000503-00-0958, 1) C01,C05,C06,C02,C13
000503-00-0962, 1) C01,C02,C07,C13,C09,C12,C16,C15,C14,C11,C10,C08,C06,C05,C04,C03
000503-00-0965, 1) C01,C02,C13,C12,C16,C05,C09,C04
000503-00-0968, 1) C01,C12,C02,C13,C07,C16,C09
000503-00-0971, 1) C01,C13,C04,C16,C02
000503-00-0974, 1) C01,C02,C13,C16,C12,C09
000503-00-0976, 1) C01
000503-00-0979, 1) C01,C13,C09
000503-00-0981, 1) C01,C02,C06,C09,C13
000503-00-0985, 1) C01,C02,C09,C16,C11,C12,C15
000503-00-1002, 1) C01,C13
000503-00-1003, 1) C01,C13,C12,C04,C05
000503-00-1006, 1) C01,C02,C13,C12,C09,C04,C16
000503-00-1011, 1) C01,C16,C09,C13,C12,C04,C06,C05,C03
000503-00-1020, 1) C01,C02,C15,C11,C13,C05
000503-00-1028, 1) C01,C06
000503-00-1034, 1) C01
000503-00-1036, 1) C01,C02,C09,C12
000503-00-1042, 1) C01,C02,C03,C11,C15,C09,C13,C12
000503-00-1045, 1) C01,C02,C13,C09,C07,C15,C06
000503-00-1049, 1) C01,C09,C04
000503-00-1077, 1) C01,C02,C16,C06,C13,C14,C10,C11,C15
000503-00-1099, 1) C01
000503-00-1101, 1) C01
000503-00-1104, 1) C01,C02,C11,C15,C14,C13,C12,C10,C09,C08,C07,C06,C05,C04
000503-00-1107, 1) C01,C13,C03,C02
000503-00-1108, 1) C01,C15,C13,C06,C03,C02
000503-00-0008, 1) C01,C12,C03,C04,C05,C07,C08,C09,C10
000503-00-0012, 1) C01,C05,C02,C09,C13
000203-00-0015, 1) C01
000203-00-0017, 1) C01,C02,C11,C13,C15,C09,C07,C14,C08
000203-00-0026, 1) C01,C02,C11,C12,C13
000203-00-0029, 1) C01,C13,C15,C11,C02
000502-00-0003, 1) C01,C11,C09,C13,C15,C02,C03,C05,C06
000502-00-0019, 1) C01,C02,C16
000502-00-0023, 1) C01
000502-00-0057, 1) C01,C13,C02
000502-00-0062, 1) C01,C02,C11
000502-00-0071, 1) C01,C05,C09,C11,C12,C10,C14,C03,C02
000502-00-0076, 1) C01,C11,C09
000502-00-0101, 1) C01,C12,C02,C16,C11,C06,C13
000502-00-0113, 1) C01,C13
000502-00-0115, 1) C01,C13,C15,C06
000502-00-0122, 1) C01,C12,C02,C06,C13,C16,C05,C07,C15
000502-00-0128, 1) C01,C02,C16,C13,C11,C12
000502-00-0130, 1) C01,C02,C13,C12
000502-00-0149, 1) C01,C14,C11,C09,C02,C13,C16,C05,C07,C10
000502-00-0164, 1) C01,C05,C13,C14,C15,C03,C04,C06,C07,C08,C09,C10,C12,C16,C11,C02
000502-00-0173, 1) C01,C13,C02,C15,C16,C12,C04,C11,C03
000502-00-0181, 1) C01,C09,C13,C06,C12,C14
000502-00-0191, 1) C01,C13,C12
000502-00-0215, 1) C01,C09,C13,C11,C12,C06,C02,C05,C15,C16
000502-00-0218, 1) C01,C02,C12,C15
000502-00-0230, 1) C01,C02,C13
000502-00-0235, 1) C01,C16,C02,C09,C12,C04,C05,C13
000502-00-0238, 1) C01,C05,C13
000502-00-0255, 1) C01,C11,C02,C09,C13
000502-00-0266, 1) C01,C02,C13,C05,C15
000502-00-0300, 1) C01,C02,C09,C11,C13,C03,C05,C06,C15,C10,C16,C08,C12,C14,C04
000502-00-0309, 1) C01,C12,C16,C13
000502-00-0327, 1) C01,C02,C11,C07,C08,C09,C10,C12,C16,C06,C05,C03
000502-00-0339, 1) C01,C05,C13,C12,C09,C16
000502-00-0352, 1) C01,C09,C13
000502-00-0354, 1) C01,C02,C11,C14,C06
000502-00-0396, 1) C01,C02,C11,C06,C13,C12,C09,C05,C16
000502-00-0399, 1) C01,C09,C05,C02,C13
000502-00-0400, 1) C01,C02,C05,C09,C03,C14,C06,C13
000502-00-0423, 1) C01
000502-00-0428, 1) C01,C05,C12,C13,C02,C09,C04,C16,C11,C07
000502-00-0439, 1) C01,C09,C12,C05,C15,C13,C03
000502-00-0465, 1) C01,C09,C16,C12,C13,C15
000502-00-0467, 1) C01,C16,C06
000502-00-0470, 1) C01,C02,C14,C12,C06,C07,C16,C13
000502-00-0528, 1) C01,C02,C09,C13,C16,C12
000502-00-0536, 1) C01,C02,C13,C15,C14,C06,C07
000502-00-0553, 1) C01,C02,C11,C13,C07,C16
000502-00-0564, 1) C01,C13,C11,C02
000502-00-0575, 1) C01,C13,C02,C09,C12,C05
000502-00-0578, 1) C01,C16,C05,C13,C09,C15,C12,C07,C06,C02
000502-00-0592, 1) C01,C02,C13,C11,C07,C16,C15,C14,C12,C09,C06,C05,C04,C03
000502-00-0602, 1) C01,C13,C02,C03,C11
000502-00-0612, 1) C01,C13,C02
000502-00-0625, 1) C01,C11,C02,C13,C14
000502-00-0645, 1) C01,C13,C09,C02,C12,C16,C05
000502-00-0677, 1) C01,C13,C02,C06
000502-00-0690, 1) C01,C09,C02,C13,C11,C12
000502-00-0698, 1) C01,C16,C02,C09,C13
000502-00-0704, 1) C01,C02,C11,C13,C06,C09,C03,C15,C05,C16
000502-00-0739, 1) C01,C02,C12,C13
000502-00-0764, 1) C01,C13,C12,C16
000502-00-0775, 1) C01,C13,C05,C12
000502-00-0799, 1) C01,C03,C09
000502-00-0807, 1) C01,C12,C05,C15
000502-00-0810, 1) C01,C13,C02,C15
000502-00-0822, 1) C01,C02,C09
000502-00-0828, 1) C01,C16,C02,C05,C12
000502-00-0847, 1) C01,C02,C13,C11
000502-00-0864, 1) C01,C16,C09,C15,C14,C13,C12,C05
000502-00-0873, 1) C01,C05,C12
000502-00-0878, 1) C01,C13
000502-00-0903, 1) C01
000502-00-0907, 1) C01,C13,C12,C09
000502-00-0909, 1) C01,C02,C11,C13,C03
000502-00-0943, 1) C01,C09,C08,C10,C13
000502-00-0945, 1) C01,C02,C09,C05,C04,C16
000502-00-0953, 1) C01,C11,C09,C13
000502-00-1011, 1) C01,C11,C02
000502-00-1022, 1) C01,C02,C15,C07
000502-00-1040, 1) C01,C13,C09,C16,C06,C05,C12
000502-00-1041, 1) C01,C09,C13,C15,C06
000502-00-1049, 1) C01,C02,C03
000502-00-1050, 1) C01,C13,C09
000502-00-1068, 1) C01,C13,C12,C02,C11
000502-00-1078, 1) C01,C02
000502-00-1093, 1) C01,C12,C15,C16,C10,C02
000502-00-1103, 1) C01,C12,C13,C02
000502-00-1105, 1) C01,C12,C13,C02
000502-00-1109, 1) C01,C02,C13
000502-00-1118, 1) C01
000502-00-1123, 1) C01,C12,C05,C13,C06,C15,C16,C07
000802-00-0016, 1) C01,C02,C16,C12,C03,C09,C10,C06,C05,C13,C14,C15,C07,C08,C11,C04
000802-00-0020, 1) C01,C09,C02,C05,C06,C13
000802-00-0044, 1) C01,C05,C16
000802-00-0047, 1) C01,C05,C16,C09,C13
000802-00-0055, 1) C01,C13,C09,C06,C02
000802-00-0057, 1) C01
000802-00-0062, 1) C01,C09,C02,C05,C06,C15
000802-00-0064, 1) C01,C09,C05,C02,C15,C12
000802-00-0080, 1) C01,C12,C02,C09,C15,C13,C14,C06,C05
000802-00-0094, 1) C01,C09,C13,C05,C12,C02
000802-00-0095, 1) C01
000802-00-0099, 1) C01,C09,C13,C05,C12
000802-00-0133, 1) C01,C06,C12,C14
000802-00-0135, 1) C01,C12,C13
000802-00-0149, 1) C01,C12,C06,C13,C02,C04,C14,C09,C15
000802-00-0154, 1) C01,C02,C13,C12,C16,C04,C05,C09
000802-00-0159, 1) C01,C13,C09
000802-00-0171, 1) C01,C07,C12,C16
000802-00-0177, 1) C01,C12,C03,C06,C13
000802-00-0191, 1) C01,C09,C13,C16
000802-00-0196, 1) C01
000802-00-0198, 1) C01,C09,C12,C13
000802-00-0209, 1) C01,C05,C09,C16,C03,C06,C15,C12
000802-00-0244, 1) C01,C11,C13,C09
000802-00-0267, 1) C01,C02,C03,C14,C15,C13,C11,C09=C12,C10,C08,C07,C06,C05,C04
000802-00-0277, 1) C01,C02,C06,C11
000802-00-0283, 1) C01,C02,C11,C06,C13,C09,C16,C10
000802-00-0296, 1) C01,C12,C05,C03
000802-00-0298, 1) C01,C05,C11,C02,C06,C04,C15,C12
000802-00-0308, 1) C01,C09,C13,C06,C02,C03
000802-00-0321, 1) C01,C05,C12,C16,C09,C02,C07,C13,C06
000802-00-0326, 1) C01,C09,C13,C02,C05,C06
000802-00-0330, 1) C01,C02,C09,C12
000802-00-0332, 1) C01,C09,C02
000802-00-0340, 1) C01,C09,C06,C02,C05,C11,C13,C12
000802-00-0345, 1) C01,C09,C06,C12,C03,C02
000802-00-0350, 1) C01,C09,C06,C12,C16,C07,C05,C11,C13
000802-00-0364, 1) C01,C09
000802-00-0366, 1) C01,C03,C13,C15,C05,C06,C09,C02,C11
000802-00-0381, 1) C01,C09,C06,C02,C12
000802-00-0383, 1) C01,C09,C12
000802-00-0386, 1) C01,C12,C02
000802-00-0400, 1) C01,C05,C09
000802-00-0409, 1) C01,C12,C13,C09,C02
000802-00-0412, 1) C01,C04
000802-00-0417, 1) C01,C09
000802-00-0423, 1) C01,C03
000802-00-0430, 1) C01,C09,C06,C12,C14
000802-00-0471, 1) C01
000802-00-0473, 1) C01,C02,C13,C03,C09,C07,C04,C06,C10,C12,C14,C15,C16
000802-00-0494, 1) C01,C02,C15,C13,C09,C06,C12
000802-00-0498, 1) C01,C13,C09,C06,C10
000802-00-0499, 1) C01,C16
000802-00-0502, 1) C01,C13,C12,C07,C16
000802-00-0510, 1) C01,C12,C02,C06,C09,C15,C13,C14,C10,C05
000802-00-0521, 1) C01,C02,C05,C09,C12,C15
000802-00-0532, 1) C01,C09
000802-00-0562, 1) C01,C11,C09
000802-00-0577, 1) C01,C11
000802-00-0578, 1) C01,C11,C03,C06
000802-00-0587, 1) C01,C02,C03,C15,C13,C09,C11
000802-00-0595, 1) C01,C16
000802-00-0602, 1) C01,C09,C07,C12,C16
000802-00-0615, 1) C01,C12,C02,C09,C15,C05,C13,C14,C07
000802-00-0617, 1) C01,C02,C09,C05,C11,C13,C03,C06
000802-00-0633, 1) C01,C02,C13,C09,C12
000802-00-0634, 1) C01,C02,C13,C09
000802-00-0651, 1) C01,C02,C09,C11,C10,C06,C05,C03
000802-00-0656, 1) C01,C02,C09,C13,C06,C11,C04
000802-00-0658, 1) C01,C09,C02,C15,C12,C13,C06,C05
000802-00-0660, 1) C01,C09
000802-00-0670, 1) C01,C16,C14,C09
000802-00-0677, 1) C01,C13,C02
000802-00-0685, 1) C01,C13,C02
000802-00-0686, 1) C01,C02,C06,C16,C05,C13,C09,C11
000802-00-0700, 1) C01,C09,C13,C14,C11,C15,C06
000802-00-0713, 1) C01,C05,C09,C12,C15,C13,C02,C04,C16
000802-00-0718, 1) C01,C09,C12
000802-00-0730, 1) C01,C09
000802-00-0750, 1) C01,C11,C09
000802-00-0755, 1) C01,C04,C02,C06,C13
000802-00-0763, 1) C01,C09,C06,C13,C02,C12
000802-00-0766, 1) C01,C03
000802-00-0775, 1) C01,C06,C09,C13,C14,C12,C10,C16
000802-00-0794, 1) C01,C09
000802-00-0810, 1) C01,C09,C05,C02
000802-00-0819, 1) C01,C02,C13,C03,C11,C04,C05,C06,C09,C15,C16,C07,C08,C10,C12
000802-00-0823, 1) C11=C12,C01
000101-00-0001, 1) C01,C14,C10,C13,C04
000101-00-0038, 1) C01,C11,C15,C06,C02,C10
000101-00-0068, 1) C01,C02,C13,C15
000101-00-0112, 1) C01,C09,C06,C13,C11
000101-00-0114, 1) C01,C09,C13,C11,C06
000101-00-0137, 1) C01,C13,C10
000101-00-0280, 1) C01
000101-00-0284, 1) C01,C12,C05,C09,C02
000101-00-0306, 1) C01,C03,C13,C15
000101-00-0312, 1) C01,C10,C13
000101-00-0330, 1) C01,C06,C13,C11,C02,C03
000101-00-0334, 1) C01,C15
000101-00-0378, 1) C01,C13,C06
000101-00-0391, 1) C01,C02,C13,C10
000101-00-0404, 1) C01,C15
000101-00-0485, 1) C01,C13,C15
000101-00-0519, 1) C01,C13,C05,C02
000101-00-0530, 1) C01,C02,C05,C13,C15,C16,C03,C07,C06,C10
000101-00-0567, 1) C01,C02,C09,C03,C10,C13,C15,C06,C05
000101-00-0570, 1) C01,C09,C02,C11,C15,C04,C13,C05,C06
000101-00-0578, 1) C01,C13,C15,C07
000101-00-0638, 1) C01
000101-00-0653, 1) C01,C02,C16
000101-00-0007, 1) C01,C15,C13,C02,WI01,C05
000703-00-0015, 1) C01,C09,C13
000703-00-0021, 1) C01,C12
000703-00-0035, 1) C01,C12,C05,C13,C09,C15,C02,C11
000703-00-0038, 1) C01,C13,C15,C09,C04,C03,C06,C05,C16,C14,C12,C10,C08,C07,C02,C11
000703-00-0050, 1) C01,C02,C10
000703-00-0057, 1) C01,C09,C05,C15,C13,C12,C16,C06,C10
000703-00-0069, 1) C01,C16,C12
000703-00-0077, 1) C01,C09
000703-00-0093, 1) C01,C12,C15,C05,C09,C06,C13,C11,C02,C03,C07,C04,C08,C10,C16,C14
000703-00-0101, 1) C01,C02,C09,C13,C03
000703-00-0108, 1) C01,C05,C16,C12,C13,C07,C06,C09,C02,C04,C15
000703-00-0114, 1) C01,C02,C09,C15,C03,C13,C12
000703-00-0118, 1) C01,C16,C12
000703-00-0119, 1) C01,C09,C13,C15,C06,C05,C03,C07,C12
000302-00-0010, 1) C01,C14,C15,C03,C04
000302-00-0014, 1) C01,C02,C12,C04
000302-00-0044, 1) C01,C12,C13,C14,C11,C09,C05,C02,C03,C15,C16,C04,C06,C07,C08,C10
000302-00-0047, 1) C01,C12,C05,C11,C02,C13,C03,C06
000302-00-0064, 1) C01,C16,C02,C13,C12
000302-00-0105, 1) C01,C13,C09,C12,C16
000302-00-0127, 1) C01,C02,C15,C11
000302-00-0129, 1) C01
000302-00-0210, 1) C01
000302-00-0339, 1) C01,C11,C02
000302-00-0359, 1) C01
000302-00-0409, 1) C01,C16,C15,C14,C13,C12,C11,C10,C09,C08,C02,C03,C04,C05,C06,C07
000302-00-0427, 1) C01,C13,C09,C16
000302-00-0479, 1) C01,C02,C16,C13,C11
000302-00-0508, 1) C01,C04,C12,C05
000302-00-0512, 1) C01,C04,C15,C12,C14,C02,C11,C16,C13,C06,C07,C05,C08,C09,C10,C03
000302-00-0536, 1) C01,C16
000302-00-0543, 1) C01,C09,C02
000302-00-0577, 1) C01
000302-00-0581, 1) C01,C10,C11,C09,C05,C08,C13,C04,C06,C16,C03,C07,C02,C15,C12,C14
000302-00-0652, 1) C01,C12,C11,C05,C02,C16,C04,C06,C15,C10,C09,C07,C03,C08,C13,C14
000302-00-0658, 1) C01,C13,C12,C04
000302-00-0672, 1) C01,C13,C05,C12,C02,C11,C09,C07
000302-00-0676, 1) C01,C13,C12,C02,C09,C06
001003-00-0006, 1) C01,C13,C02,C04,C16,C12,C11
001003-00-0030, 1) C01,C02,C05
001003-00-0044, 1) C01,C09,C14,C06,C05,C15,C07,C13
001003-00-0052, 1) C01,C13,C05
001003-00-0086, 1) C01,C16,C12,C09
001003-00-0089, 1) C01,C09,C06,C02,C13
001003-00-0126, 1) C01,C03,C13,C15,C11
001003-00-0160, 1) C01,C16,C12,C09
001003-00-0215, 1) C01,C02,C09,C05,C12
