candidate,r1_active_percent,r1_count,r1_transfer,r2_active_percent,r2_count,r2_transfer,r3_active_percent,r3_count,r3_transfer,r4_active_percent,r4_count,r4_transfer
Ivanka Trump,9.255,43.974843073,0.0,9.429,43.974843073,-43.974843073,0.0,0.0,0.0,0.0,0.0,
Donald Trump Jr.,14.27,67.80432456000003,1.336749921,14.825,69.14107448100002,16.133897666,18.498,85.27497214700007,8.251847598,21.235,93.5268197450001,
Mike Pence,37.921,180.18782818899987,7.617645566999999,40.269,187.80547375599994,12.260769304999997,43.399,200.06624306099997,24.887877126999992,51.075,224.95412018800002,
Marco Rubio,7.142,33.933870211,-33.933870211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nikki Haley,15.856,75.34221212200005,6.883498166,17.631,82.22571028800006,2.160808408,18.305,84.38651869600005,-84.386518696,0.0,0.0,
Ted Cruz,15.557,73.91934336400004,9.316237958,17.847,83.23558132200004,8.031191037,19.798,91.26677235900006,30.69415945,27.691,121.96093180900004,
exhaust,0.0,3.410605131648481e-13,8.779738599,0.0,8.779738599000341,5.388176657,0.0,14.167915256000342,20.552634521,0.0,34.72054977700034,
colsum,100.00099999999999,475.1624215190003,0.0,100.001,475.1624215190004,-7.993605777301127e-15,100.0,475.16242151900053,0.0,100.001,475.16242151900053,
