# Final piles of ballots, sorted by candidate.
# Created Tuesday, November 5, 2013 10:03 PM


# This file can be used for auditing, or for filling mid-term vacancies
# in Cambridge.  To fill a vacancy, edit the line below that says,
# "# CAMBRIDGE-VACANCY-RECOUNT candidate-code".  Remove the '#', so
# that ChoicePlusr will process the line, and replace "candidate-code"
# with the candidate code for whom the ballots are to be recounted.
# Be sure to rename the file when saving it!  E.g. to "<Your Election
# Title> Recount Input.txt".



# The following lines are the configuration lines necessary for a Cambridge
# style recount.
.COMPLY-WITH CAMBRIDGE
.ELECT 1


# The Candidates:
.CANDIDATE C01, "Benzan, Dennis A."
.CANDIDATE C02, "Carlone, Dennis J."
.CANDIDATE C03, "Cheung, Leland"
.CANDIDATE C04, "House, Janneke Ann"
.CANDIDATE C05, "Kelley, Craig A."
.CANDIDATE C06, "Lee, James"
.CANDIDATE C07, "Leslie, Logan Edward"
.CANDIDATE C08, "Maher, David P."
.CANDIDATE C09, "Mazen, Nadeem A."
.CANDIDATE C10, "McGovern, Marc C."
.CANDIDATE C11, "Mello, Gary W."
.CANDIDATE C12, "Mirza, Mushtaque A."
.CANDIDATE C13, "Moree, Gregg J."
.CANDIDATE C14, "Peden, Ronald"
.CANDIDATE C15, "Phillips, Lesley Rebecca"
.CANDIDATE C16, "Reeves, Kenneth E."
.CANDIDATE C17, "Seidel, Sam"
.CANDIDATE C18, "Simmons, E. Denise"
.CANDIDATE C19, "Smith, Jefferson R."
.CANDIDATE C20, "Toomey, Jr., Timothy J."
.CANDIDATE C21, "vanBeuzekom, Minka Y."
.CANDIDATE C22, "Vasquez, Luis"
.CANDIDATE C23, "Von Hoffmann, Kristen Lane"
.CANDIDATE C24, "Williamson, James M."
.CANDIDATE C25, "Yarden, Elie"
.CANDIDATE WI01, "Write-In 1"
.CANDIDATE WI02, "Write-In 2"
.CANDIDATE WI03, "Write-In 3"
.CANDIDATE WI04, "Write-In 4"
.CANDIDATE WI05, "Write-In 5"
.CANDIDATE WI06, "Write-In 6"
.CANDIDATE WI07, "Write-In 7"
.CANDIDATE WI08, "Write-In 8"
.CANDIDATE WI09, "Write-In 9"

# The following lines exclude those candidates who
# were elected or excluded in the original election
# from participating in a future runoff.
.EXCLUDE-CANDIDATE C01
.EXCLUDE-CANDIDATE C02
.EXCLUDE-CANDIDATE C03
.EXCLUDE-CANDIDATE C05
.EXCLUDE-CANDIDATE C08
.EXCLUDE-CANDIDATE C09
.EXCLUDE-CANDIDATE C10
.EXCLUDE-CANDIDATE C18
.EXCLUDE-CANDIDATE C20

# ******* The following line must be edited for a Cambridge recount! *******
#.CAMBRIDGE-VACANCY-RECOUNT candidate-code

# Suppose that Joe Smith resigned mid-term, and Karen Jones was elected
# to fill that seat.  But then Karen Jones also resigned!  You can rerun
# the same recount, but specify that Karen Jones is excluded.
#.EXCLUDE-CANDIDATE candidate-code

# This specifies the format for the ballots
.BALLOT-FORMAT-FIELDS BALLOT-ID-ALPHA BALLOT-VALUE RANKINGS-ALPHA

# Ballots for candidate C01 ("Benzan, Dennis A.")
# Candidate has 1,713 ballots in his/her pile.
.FINAL-PILE C01
000502-00-0892, 1) C01,C18,C16
000502-00-0910, 1) C01,C17,C10,C16,C18,C08,C03,C05,C14,C21
000502-00-0913, 1) C01,C10,C08,C19,C17,C02,C23
000502-00-0917, 1) C01
000502-00-0927, 1) C01,C02,C23,C05
000502-00-0930, 1) C01,C09,C10,C05,C03
000502-00-0940, 1) C01,C10,C05,C17
000502-00-0961, 1) C01,C10,C07,C25,C20,C22,C06,C13,C18,C15
000502-00-0968, 1) C01,C16,C18
000502-00-1023, 1) C01,C12,C19,C03,C17
000502-00-1029, 1) C01,C12,C02,C09,C14,C05,C15,C13,C23
000502-00-1053, 1) C01,C10,C18,C16
000502-00-1064, 1) C01,C17,C21,C18,C02,C05,C09,C04,C08
000502-00-1080, 1) C01,C18,C10
000502-00-1114, 1) C01,C20,C03,C09,C10,C22,C23,C08,C19
000502-00-1128, 1) C01,C14,C17,C02,C10
000502-00-1130, 1) C01,C18,C20,C10,C05,C03,C19,C16,C09,C15
000502-00-1140, 1) C01,C16,C18,C20
000502-00-1150, 1) C01,C18,C16
000502-00-1159, 1) C01,C16,C18
000502-00-1161, 1) C01,C16,C18
000502-00-1164, 1) C01,C23,C10
000502-00-1168, 1) C01,C25,C17,C08,C10,C09
000502-00-1175, 1) C01,C03,C04,C05,C10,C09,C16,C18,C20,C21,C23,C08
000502-00-1225, 1) C01
000502-00-1237, 1) C01,C16,C03
000502-00-1270, 1) C01,C18
000502-00-1289, 1) C01,C16,C18,C19,C22
000502-00-1294, 1) C01,C22,C03,C16,C18,C17,C08,C05,C21,C20,C19,C23,C24,C25,C02,C04,C06,C07,C09,C10,C11,C12,C13,C14,C15
000502-00-1299, 1) C01,C18,C16,C03,C05,C06,C22
000502-00-1301, 1) C01
001103-00-0050, 1) C01,C18
001103-00-0075, 1) C01,C08,C20,C18,C09,C05,C22,C13,C21
001103-00-0104, 1) C01,C16,C10,C20,C08,C03,C04
001103-00-0182, 1) C01,C16,C18,C03,C05,C02,C07,C08,C10,C11,C12,C13,C14,C15,C17,C19,C20,C21,C22,C24,C23,C25,C04
001103-00-0194, 1) C01,C08,C20
001103-00-0237, 1) C01,C16,C04
001103-00-0254, 1) C01,C16,C18,C03,C20,C05,C21,C08,C22,C11,C10,C09,C07,C06,C04,C13,C14,C15,C17,C19,C23,C24,C25,C02,C12
001103-00-0260, 1) C01,C20,C16
001103-00-0302, 1) C01,C08,C22,C20
001103-00-0344, 1) C01,C16,C18,C05,C03
001103-00-0363, 1) C01,C20,C08,C18,C16,C17,C05,C03
001103-00-0401, 1) C01,C18,C16
001103-00-0476, 1) C01,C21,C03,C05,C22,C25,C07
001103-00-0479, 1) C01,C03,C08,C20,C10
001103-00-0494, 1) C01,C17,C23,C04
001103-00-0532, 1) C01,C08,C16,C18
001103-00-0542, 1) C01,C19,C18,C16,C03,C05,C08,C10,C12,C17,C20,C21,C06,C24,C25,C22,C23
001103-00-0553, 1) C01
001103-00-0567, 1) C01,C08,C10,C18,C17,C03,C22,C19,C09
001103-00-0577, 1) C01,C08,C22,C24,C09
001103-00-0692, 1) C01,C09,C23,C22,C03
001103-00-0693, 1) C01,C09,C22,C03,C23
001103-00-0731, 1) C01,C20,C08
001103-00-0750, 1) C01,C10,C16,C05
001103-00-0782, 1) C01,C08,C20,C03,C16,C10,C18
001103-00-0824, 1) C01,C02,C04,C03,C06,C05,C07,C13,C08,C11,C14,C15,C16,C18,C10,C17,C09,C19,C20,C22,C23,C25,C24
001103-00-0835, 1) C01,C17,C10,C19,C21,C02,C03,C04,C05,C22,C18,C09
001103-00-0933, 1) C01,C08
001103-00-0935, 1) C01
001103-00-0939, 1) C01,C16
001103-00-0941, 1) C01,C18,C19
001103-00-1012, 1) C01
001103-00-1070, 1) C01,C18,C22
001103-00-1114, 1) C01
001103-00-1117, 1) C01,C06,C09,C22
001103-00-1125, 1) C01,C08
001103-00-1152, 1) C01,C18,C16
001103-00-1233, 1) C01,C17,C03,C05,C08,C16,C18,C20,C21,C13
000501-00-0056, 1) C01,C10,C05,C18,C04,C23,C20,C09
000501-00-0058, 1) C01,C03,C05,C10,C18,C17
000501-00-0074, 1) C01,C03,C09,C02,C21,C22
000501-00-0116, 1) C01,C18,C17,C21
000501-00-0117, 1) C01,C19,C03,C09
000501-00-0122, 1) C01,C03,C19,C09,C14,C18
000501-00-0123, 1) C01,C09,C03,C12,C17
000501-00-0133, 1) C01,C21,C03
000501-00-0135, 1) C01,C03,C15
000501-00-0196, 1) C01,C19
000501-00-0197, 1) C01,C10,C22,C17,C05
000501-00-0220, 1) C01
000501-00-0273, 1) C01,C02,C09,C21,C22
000501-00-0285, 1) C01,C18,C16,C20
000501-00-0292, 1) C01,C21,C22,C12,C09,C18,C17,C04,C03,C02
000501-00-0295, 1) C01
000501-00-0312, 1) C01,C10,C09,C18,C08,C03,C16
000501-00-0335, 1) C01,C17,C18,C19,C16,C07,C09
000501-00-0337, 1) C01,C18,C16
000501-00-0365, 1) C01,C18,C16,C21
000501-00-0381, 1) C01,C09,C10,C04,C03,C18,C08,C21,C19
000501-00-0389, 1) C01,C09,C21,C24,C02
000501-00-0426, 1) C01,C18,C03
000501-00-0429, 1) C01
000501-00-0519, 1) C01,C16,C18
000501-00-0528, 1) C01,C02,C21,C09,C22,C24,C19,C14,C15,C11,C04,C12,C25
000501-00-0537, 1) C01,C22,C07,C18,C17,C05,C10,C20
000501-00-0567, 1) C01,C23,C17
000501-00-0582, 1) C01,C16,C18
000501-00-0588, 1) C01,C03,C10,C19,C18
000501-00-0599, 1) C01
000501-00-0606, 1) C01,C17,C02,C11,C21,C03,C09,C10
000501-00-0620, 1) C01,C20,C08
000501-00-0622, 1) C01,C18,C10,C17,C04,C06,C08
000501-00-0635, 1) C01,C23,C21,C09,C16,C18,C20,C03,C05,C08,C15,C14,C17,C22,C24,C25,C02,C04,C06,C07,C10,C11,C12,C13
000501-00-0653, 1) C01,C03,C16
000501-00-0660, 1) C01,C10,C08
000501-00-0724, 1) C01,C18,C03,C16,C20
000501-00-0776, 1) C01,C16,C18
000501-00-0777, 1) C01,C18,C19,C22,C10,C16,C05,C08
000501-00-0780, 1) C01,C18,C16,C20,C10
000501-00-0790, 1) C01,C09,C07,C11,C14,C18,C22,C24,C03
000501-00-0794, 1) C01,C09,C22,C17,C10,C21,C03,C18,C16,C23
000501-00-0832, 1) C01,C09,C22,C17,C10,C21,C03,C18,C16
000501-00-0878, 1) C01
000501-00-0906, 1) C01,C03,C22,C09,C21,C04
000501-00-0922, 1) C01,C18,C06
000501-00-0946, 1) C01,C16,C03
000501-00-0984, 1) C01,C02,C10,C18,C21
000501-00-1012, 1) C01,C09,C21,C05
000901-00-0105, 1) C01,C02,C10,C03,C04,C17,C21
000901-00-0206, 1) C01,C03
000901-00-0339, 1) C01,C17,C10,C04,C05,C03,C22
000901-00-0408, 1) C01,C03,C16,C09,C22
000901-00-0444, 1) C01,C04,C09,C03,C16,C21,C02
000901-00-0553, 1) C01,C10,C08,C20,C17,C19,C23,C02
000901-00-0588, 1) C01,C03
000901-00-0606, 1) C01,C18,C16,C08,C03
000901-00-0631, 1) C01,C10,C08,C09,C18,C19,C03,C16
000901-00-0673, 1) C01,C10,C03,C21,C02,C04
000901-00-0747, 1) C01,C02,C03,C04,C10,C21
000901-00-0800, 1) C01,C03,C05,C08
000901-00-0927, 1) C01,C02,C03,C05,C16,C17,C18,C19,C20
000901-00-1006, 1) C01,C10,C08,C23,C19,C20,C04,C09,C05
000901-00-1032, 1) C01,C10,C08,C03,C21,C23,C20,C16,C05
000901-00-1044, 1) C01,C10,C05,C03,C21,C02,C17,C04
000901-00-1088, 1) C01,C08,C02,C03,C17,C10,C07,C19,C05
000901-00-1100, 1) C01,C02,C04,C09,C18,C16,C22,C21,C17
000901-00-1149, 1) C01,C03,C18
000901-00-1170, 1) C01,C08
000901-00-1375, 1) C01,C02,C03,C17,C07,C10
000901-00-1455, 1) C01,C10,C08,C20,C17,C19,C23,C02
000901-00-1474, 1) C01,C16,C21,C08,C19,C05,C17,C10,C09
000901-00-1559, 1) C01,C14,C18,C03,C22,C09,C16
000901-00-1591, 1) C01,C16,C10
000901-00-1652, 1) C01,C17,C22,C16
000901-00-1676, 1) C01,C03,C09,C15,C21,C04
000102-00-0051, 1) C01,C03,C04,C05,C17,C20,C18,C08,C16,C21
000102-00-0125, 1) C01,C02,C19,C05,C04,C09,C10,C03,C22,C20
000102-00-0353, 1) C01,C02,C09,C05,C21
000102-00-0419, 1) C01,C20,C22
000102-00-0423, 1) C01,C16,C18,C20
000102-00-0437, 1) C01,C22,C20,C18,C03,C08
000102-00-0455, 1) C01,C20,C05
000102-00-0476, 1) C01,C04,C25,C06,C08,C10,C03,C23,C20,C17,C18,C15,C09,C12,C22,C02,C05,C11,C13,C14,C21,C24,C19,C07,C16
000102-00-0568, 1) C01
000102-00-0586, 1) C01,C03,C05
000102-00-0683, 1) C01,C18,C19,C22,C20,C08,C04
000102-00-0709, 1) C01,C20,C18,C16,C08,C05,C03,C21,C19,C22,C23,C24,C25,C10,C13
000102-00-0759, 1) C01,C22,C05,C02,C20,C19
000102-00-0776, 1) C01,C16,C20
000102-00-0813, 1) C01,C23,C15,C17,C03,C09,C07,C04,C20,C16
000102-00-0825, 1) C01,C21,C20,C19
000102-00-0832, 1) C01,C03,C09,C17,C08,C05,C23
000102-00-0839, 1) C01,C19,C22,C20,C18,C06,C10,C08
000102-00-0841, 1) C01,C22,C23,C24,C25,C02,C04,C06,C07,C09,C10,C11,C12,C13,C14,C15,C17,C19,C03,C05,C08,C18,C21,C20,C16
000102-00-0846, 1) C01,C16,C03,C20
000102-00-0854, 1) C01,C02,C09,C10,C22,C03,C20,C23,C04
000903-00-0006, 1) C01,C10,C08
000903-00-0035, 1) C01,C03,C08,C17,C18,C23
000903-00-0072, 1) C01,C10,C16,C08,C03,C04,C05,C17,C09
000903-00-0100, 1) C01,C22,C12,C14,C06,C09,C03
000903-00-0162, 1) C01,C02,C22,C05,C21,C19,C09,C16,C04
000903-00-0213, 1) C01,C09,C05,C04,C03,C23,C17,C02
000903-00-0227, 1) C01,C10,C07,C09
000903-00-0259, 1) C01,C03,C10,C17,C08
000903-00-0292, 1) C01,C18,C22
000903-00-0336, 1) C01,C18,C16,C08,C20,C22,C19,C10,C14
000903-00-0365, 1) C01,C02,C08
000903-00-0398, 1) C01,C10,C16,C18,C20,C03,C08,C09,C17
000903-00-0429, 1) C01,C02,C18,C16,C10,C21,C23,C04,C09,C05,C19,C22
000903-00-0462, 1) C01,C10,C08,C20,C23,C05,C16,C17,C03,C19,C04,C06
000903-00-0524, 1) C01,C16,C09,C06,C10,C04
000903-00-0621, 1) C01,C14,C09
000903-00-0662, 1) C01,C23,C08
000903-00-0696, 1) C01,C22,C16
000903-00-0793, 1) C01,C10,C03,C19,C16,C09,C05,C04,C17
000903-00-0849, 1) C01,C22,C12,C14,C06,C09,C03
000903-00-0858, 1) C01,C08,C16,C05,C17,C20,C03
000903-00-0866, 1) C01,C06,C07
000903-00-0904, 1) C01,C02,C05
000903-00-0954, 1) C01,C22,C12,C14,C06,C09,C03
000903-00-0994, 1) C01,C10,C20,C17,C08,C16
000903-00-1006, 1) C01,C08,C10,C23
000903-00-1035, 1) C01,C17,C10
000903-00-1073, 1) C01,C23,C10,C03,C16
000903-00-1120, 1) C01,C03,C06,C09,C12,C17,C24
000903-00-1142, 1) C01,C08,C20,C10,C03,C22
000903-00-1185, 1) C01,C08,C09,C04,C21,C03,C18,C16,C17
000903-00-1190, 1) C01,C22,C04,C08,C16,C18
000903-00-1209, 1) C01,C18
000903-00-1256, 1) C01
000903-00-1265, 1) C01,C10,C02,C18,C09,C12,C21,C16
000903-00-1289, 1) C01,C02
000903-00-1335, 1) C01,C10,C08,C20,C17,C19,C23
000903-00-1336, 1) C01,C10,C08,C20,C17,C19,C23
000903-00-1362, 1) C01,C20,C03,C16,C18,C19,C17
000903-00-1371, 1) C01,C04,C09,C02
000903-00-1374, 1) C01,C03,C23,C10,C02,C21,C06,C12
000903-00-1377, 1) C01,C02,C09,C04,C14
000903-00-1378, 1) C01,C03,C23,C21,C14,C10,C02,C06,C12
000903-00-1418, 1) C01,C18,C08,C10,C19,C02,C03,C09,C17
000401-00-0009, 1) C01,C18,C16,C10,C08
000401-00-0012, 1) C01,C10,C03,C23
000401-00-0039, 1) C01,C03,C16
000401-00-0063, 1) C01,C16,C18
000401-00-0091, 1) C01,C10,C18,C16,C25,C05,C21
000401-00-0093, 1) C01,C10,C06
000401-00-0140, 1) C01,C09,C21,C02,C03,C20,C18
000401-00-0144, 1) C01,C20
000401-00-0148, 1) C01,C02,C08,C21,C18
000401-00-0187, 1) C01,C16,C18,C10,C17,C03,C08,C20,C21
000401-00-0191, 1) C01,C10,C18,C21,C17
000401-00-0204, 1) C01,C22
000401-00-0205, 1) C01
000401-00-0211, 1) C01,C09,C03,C05
000401-00-0226, 1) C01,C16,C05,C20,C17,C10
000401-00-0230, 1) C01,C12,C05,C19,C23
000401-00-0247, 1) C01,C05,C08,C16,C18,C20,C21
000401-00-0251, 1) C01,C18,C16
000401-00-0285, 1) C01,C10,C08,C03,C18,C17,C05,C02
000401-00-0296, 1) C01,C18,C16,C03,C20,C10,C05,C21
000401-00-0326, 1) C01,C10,C12,C18,C03,C23,C21,C16
000401-00-0332, 1) C01,C19,C21,C22,C16,C18,C10,C02,C08,C03,C09,C17
000401-00-0346, 1) C01,C16,C18,C20,C03,C21,C05,C08
000401-00-0347, 1) C01
000401-00-0352, 1) C01,C16,C17
000401-00-0354, 1) C01,C02,C09,C23,C19,C22,C24,C25,C04,C06,C07,C10,C11,C13,C12,C14,C17,C15,C16,C18,C05,C03,C21,C20,C08
000401-00-0357, 1) C01,C16,C18,C25,C08,C20,C21,C05,C03,C02
000401-00-0371, 1) C01,C22
000401-00-0402, 1) C01,C16,C18,C08
000401-00-0404, 1) C01,C20,C21,C03,C05,C08,C16,C18,C09
000401-00-0413, 1) C01,C18
000401-00-0414, 1) C01,C16,C18
000401-00-0421, 1) C01
000401-00-0424, 1) C01,C09,C02,C25,C24,C19
000401-00-0446, 1) C01,C20,C16
000401-00-0454, 1) C01,C09,C19,C22,C21,C23,C06,C08,C02
000401-00-0472, 1) C01,C18,C10,C05,C03,C19,C17
000401-00-0474, 1) C01,C16,C20
000401-00-0481, 1) C01,C03,C16,C18,C20,C21,C08,C10,C22
000401-00-0491, 1) C01,C18,C16,C10
000401-00-0496, 1) C01,C10,C14
000401-00-0503, 1) C01,C16,C18
000401-00-0514, 1) C01,C18,C16
000401-00-0525, 1) C01,C18,C19,C16,C20,C08,C10,C15
000401-00-0537, 1) C01,C20,C10,C23,C08
000401-00-0540, 1) C01,C22,C06,C17,C25
000401-00-0547, 1) C01,C22,C21,C05,C17
000401-00-0559, 1) C01,C10,C20
000401-00-0562, 1) C01,C22,C15,C23
000401-00-0564, 1) C01,C10,C18,C17,C22,C08,C04,C11
000401-00-0597, 1) C01,C10,C03,C16,C18,C21
000401-00-0599, 1) C01,C20,C16,C18,C03,C07,C08
000401-00-0602, 1) C01,C18
000401-00-0604, 1) C01,C22,C02
000401-00-0654, 1) C01
000401-00-0664, 1) C01,C18,C03,C16,C10
000401-00-0674, 1) C01,C18,C16
000401-00-0690, 1) C01,C18,C16,C10,C08,C20,C03,C05
000401-00-0692, 1) C01,C16,C18,C08,C10
000401-00-0730, 1) C01,C05,C21
000401-00-0743, 1) C01,C10,C16,C19,C18,C20
000401-00-0745, 1) C01,C18,C10,C16
000401-00-0756, 1) C01,C18,C16
000401-00-0763, 1) C01,C18,C03,C16
000401-00-0765, 1) C01,C16,C18,C03,C20
000401-00-0773, 1) C01,C18,C16
000401-00-0779, 1) C01,C18,C16
000401-00-0796, 1) C01,C20,C03
000401-00-0825, 1) C01,C16,C08,C18,C10,C15
000401-00-0831, 1) C01,C10,C16,C18
000401-00-0832, 1) C01,C03,C09,C19,C05,C08,C17
000401-00-0844, 1) C01,C10,C18,C16,C03,C05
000401-00-0852, 1) C01,C18,C16,C10,C14,C03
000401-00-0859, 1) C01,C18,C16,C14,C20,C21,C10
000401-00-0864, 1) C01,C05,C10,C22
000401-00-0871, 1) C01,C10,C16
000401-00-0874, 1) C01,C14,C11,C23
000401-00-0892, 1) C01,C16,C18
000401-00-0924, 1) C01,C16,C18
000401-00-0929, 1) C01,C18,C08,C05,C10,C15,C02,C23,C16
000401-00-0930, 1) C01,C10,C18,C16
000401-00-0933, 1) C01,C25,C24,C18,C10,C20,C17,C16,C05,C23
000401-00-0935, 1) C01,C21,C03,C02
000401-00-0964, 1) C01,C16
000401-00-0967, 1) C01,C16,C10,C24,C02,C03,C20,C04,C18
000401-00-0970, 1) C01,C16,C07
000401-00-0980, 1) C01,C18,C17,C03
000401-00-0987, 1) C01,C16,C18
000401-00-1014, 1) C01,C10,C16,C12,C08,C15
000401-00-1020, 1) C01,C10,C18,C03,C16,C17,C20,C08,C09,C12
000401-00-1057, 1) C01
000401-00-1078, 1) C01,C16,C10,C03
000401-00-1090, 1) C01,C16,C18,C10,C20
000401-00-1104, 1) C01,C08,C16,C10,C09,C11,C18,C20,C21,C23,C05,C03,C24,C02,C13,C14,C07,C15,C12,C25,C04,C06,C17,C22,C19
000401-00-1111, 1) C01,C16,C18
000401-00-1119, 1) C01,C18,C03,C22,C21
000401-00-1132, 1) C01,C18,C09,C21,C06,C03,C22,C17,C10
000401-00-1137, 1) C01,C18
000401-00-1139, 1) C01,C04,C09,C18,C10,C02,C19,C17,C03,C16
000401-00-1166, 1) C01,C10,C16,C22
000401-00-1172, 1) C01,C17,C23,C03,C07,C02,C25,C11
000401-00-1177, 1) C01,C03,C09,C22,C19,C21,C16,C08,C07,C02,C04,C05,C17,C12,C23,C20,C18,C10
000401-00-1178, 1) C01,C03,C09,C21,C22,C19,C23,C08,C17,C02
000401-00-1195, 1) C01,C21,C05,C06,C09,C10
000401-00-1223, 1) C01,C10,C16
000401-00-1233, 1) C01,C16,C18
000401-00-1251, 1) C01,C10
000103-00-0024, 1) C01
000103-00-0053, 1) C01,C19,C03,C20,C22,C10
000103-00-0100, 1) C01,C20,C05,C21
000103-00-0143, 1) C01,C18,C17,C03
000103-00-0203, 1) C01,C10
000103-00-0205, 1) C01
000103-00-0237, 1) C01,C20,C18,C10,C03,C09,C16,C17,C22,C21,C25,C24,C23,C08,C19
