"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"NULL","0","0","1","NULL","NULL","1","100"
"1101","25500","5000","73","864","8.449074074","73","100"
"1101","25500","5008","185","864","21.412037037","185","100"
"1101","25500","6013","16","864","1.851851851","16","100"
"1101","25500","6014","15","864","1.736111111","15","100"
"1101","25500","6017","46","864","5.324074074","46","100"
"1101","25500","6019","29","864","3.356481481","29","100"
"1101","25500","6022","87","864","10.069444444","87","100"
"1101","25500","6023","164","864","18.981481481","164","100"
"1101","25500","6024","62","864","7.175925925","62","100"
"1101","25500","6025","3","864","0.347222222","3","100"
"1101","25500","6027","49","864","5.671296296","49","100"
"1101","25500","6028","26","864","3.009259259","26","100"
"1101","25500","6029","109","864","12.61574074","109","100"
"1102","25500","1016","51","1062","4.802259887","51","100"
"1102","25500","1018","4","1062","0.376647834","4","100"
"1102","25500","1019","29","1062","2.730696798","29","100"
"1102","25500","1020","32","1062","3.013182674","32","100"
"1102","25500","1021","44","1062","4.143126177","44","100"
"1102","25500","1023","22","1062","2.071563088","22","100"
"1102","25500","2020","30","1062","2.824858757","30","100"
"1102","25500","2021","33","1062","3.107344632","33","100"
"1102","25500","2022","66","1062","6.214689265","66","100"
"1102","25500","2023","33","1062","3.107344632","33","100"
"1102","25500","2024","108","1062","10.169491525","108","100"
"1102","25500","3000","41","1062","3.860640301","41","100"
"1102","25500","3002","35","1062","3.295668549","35","100"
"1102","25500","3003","94","1062","8.851224105","94","100"
"1102","25500","6009","74","1062","6.967984934","74","100"
"1102","25500","6010","94","1062","8.851224105","94","100"
"1102","25500","6018","201","1062","18.926553672","201","100"
"1102","25500","6020","33","1062","3.107344632","33","100"
"1102","25500","6021","38","1062","3.578154425","38","100"
"1103","25600","1002","91","830","10.963855421","91","100"
"1103","25600","1003","74","830","8.91566265","74","100"
"1103","25600","1004","35","830","4.216867469","35","100"
"1103","25600","1010","164","830","19.759036144","164","100"
"1103","25600","1011","114","830","13.734939759","114","100"
"1103","25600","1013","49","830","5.903614457","49","100"
"1103","25600","4000","181","830","21.807228915","181","100"
"1103","25600","4003","104","830","12.530120481","104","100"
"1103","25600","4004","18","830","2.168674698","18","100"
"1104","25500","4000","111","951","11.67192429","111","100"
"1104","25500","4007","62","951","6.519453207","62","100"
"1104","25500","4008","3","951","0.315457413","3","100"
"1104","25500","5001","65","951","6.83491062","65","100"
"1104","25500","5002","18","951","1.892744479","18","100"
"1104","25500","5003","19","951","1.99789695","19","100"
"1104","25500","5004","54","951","5.678233438","54","100"
"1104","25500","5005","23","951","2.418506834","23","100"
"1104","25500","5006","77","951","8.096740273","77","100"
"1104","25500","5007","90","951","9.463722397","90","100"
"1104","25500","5009","76","951","7.991587802","76","100"
"1104","25500","5010","74","951","7.78128286","74","100"
"1104","25500","6030","77","951","8.096740273","77","100"
"1104","25500","6031","58","951","6.098843322","58","100"
"1104","25500","6032","144","951","15.141955835","144","100"
"1105","25500","1025","36","969","3.715170278","36","100"
"1105","25500","2027","119","969","12.280701754","119","100"
"1105","25500","2028","80","969","8.255933952","80","100"
"1105","25500","2029","34","969","3.508771929","34","100"
"1105","25500","2030","58","969","5.985552115","58","100"
"1105","25500","3005","105","969","10.835913312","105","100"
"1105","25500","3006","88","969","9.081527347","88","100"
"1105","25500","3008","95","969","9.803921568","95","100"
"1105","25500","3009","81","969","8.359133126","81","100"
"1105","25500","4002","89","969","9.184726522","89","100"
"1105","25500","4003","56","969","5.779153766","56","100"
"1105","25500","4004","78","969","8.049535603","78","100"
"1105","25500","4005","50","969","5.15995872","50","100"
"1106","25600","4001","89","863","10.312862108","89","100"
"1106","25600","4002","110","863","12.746234067","110","100"
"1106","25600","4006","100","863","11.587485515","100","100"
"1106","25600","4008","98","863","11.355735805","98","100"
"1106","26002","1001","83","863","9.617612977","83","100"
"1106","26002","1002","50","863","5.793742757","50","100"
"1106","26002","1003","38","863","4.403244495","38","100"
"1106","26002","1004","111","863","12.862108922","111","100"
"1106","26002","1005","86","863","9.965237543","86","100"
"1106","26002","1006","98","863","11.355735805","98","100"
"1107","26001","1001","108","1000","10.8","108","100"
"1107","26001","1002","36","1000","3.6","36","100"
"1107","26001","1003","91","1000","9.1","91","100"
"1107","26001","1004","89","1000","8.9","89","100"
"1107","26001","1005","113","1000","11.3","113","100"
"1107","26001","1006","101","1000","10.1","101","100"
"1107","26001","1007","104","1000","10.4","104","100"
"1107","26001","2000","58","1000","5.8","58","100"
"1107","26001","2001","96","1000","9.6","96","100"
"1107","26001","2002","93","1000","9.3","93","100"
"1107","26001","2003","111","1000","11.1","111","100"
"1108","26001","1000","40","846","4.728132387","40","100"
"1108","26001","1008","110","846","13.002364066","110","100"
"1108","26001","1009","95","846","11.22931442","95","100"
"1108","26001","1010","92","846","10.874704491","92","100"
"1108","26001","1011","102","846","12.056737588","102","100"
"1108","26001","1012","98","846","11.583924349","98","100"
"1108","26002","2009","86","846","10.165484633","86","100"
"1108","26003","1000","108","846","12.765957446","108","100"
"1108","26003","1001","115","846","13.593380614","115","100"
"1109","26002","1000","105","892","11.771300448","105","100"
"1109","26002","1007","83","892","9.304932735","83","100"
"1109","26002","1008","81","892","9.080717488","81","100"
"1109","26002","2000","116","892","13.004484304","116","100"
"1109","26002","2001","137","892","15.358744394","137","100"
"1109","26002","2002","7","892","0.784753363","7","100"
"1109","26002","2003","69","892","7.735426008","69","100"
"1109","26002","2004","189","892","21.188340807","189","100"
"1109","26002","2005","62","892","6.950672645","62","100"
"1109","26002","2006","43","892","4.820627802","43","100"
"1111","31201","2009","49","636","7.704402515","49","100"
"1111","31201","2010","10","636","1.572327044","10","100"
"1111","31201","2011","139","636","21.855345911","139","100"
"1111","31201","3001","57","636","8.96226415","57","100"
"1111","31201","3002","62","636","9.748427672","62","100"
"1111","31201","3004","115","636","18.081761006","115","100"
"1111","31201","3005","102","636","16.037735849","102","100"
"1111","31201","3006","57","636","8.96226415","57","100"
"1111","31201","3007","45","636","7.075471698","45","100"
"1112","31201","2000","83","557","14.901256732","83","100"
"1112","31201","2001","125","557","22.441651705","125","100"
"1112","31201","2003","111","557","19.928186714","111","100"
"1112","31201","2005","114","557","20.466786355","114","100"
"1112","31201","2007","124","557","22.262118491","124","100"
"1113","31301","1004","95","766","12.402088772","95","100"
"1113","31301","1005","104","766","13.577023498","104","100"
"1113","31301","1006","49","766","6.39686684","49","100"
"1113","31301","2003","109","766","14.229765013","109","100"
"1113","31301","2004","91","766","11.879895561","91","100"
"1113","31301","2005","70","766","9.138381201","70","100"
"1113","31301","2006","39","766","5.091383812","39","100"
"1113","31301","2009","60","766","7.832898172","60","100"
"1113","31301","2010","63","766","8.22454308","63","100"
"1113","31301","2011","86","766","11.227154046","86","100"
"1114","31301","1000","88","822","10.705596107","88","100"
"1114","31301","1001","78","822","9.489051094","78","100"
"1114","31301","1002","90","822","10.948905109","90","100"
"1114","31301","1003","77","822","9.367396593","77","100"
"1114","31301","2000","89","822","10.827250608","89","100"
"1114","31301","2001","96","822","11.678832116","96","100"
"1114","31301","2002","104","822","12.652068126","104","100"
"1114","31301","2012","86","822","10.462287104","86","100"
"1114","31302","1003","114","822","13.868613138","114","100"
"1115","31201","4002","79","893","8.846584546","79","100"
"1115","31301","3000","24","893","2.687569988","24","100"
"1115","31301","3001","84","893","9.40649496","84","100"
"1115","31301","3002","96","893","10.750279955","96","100"
"1115","31301","3003","82","893","9.182530795","82","100"
"1115","31301","3004","106","893","11.870100783","106","100"
"1115","31301","3005","97","893","10.862262038","97","100"
"1115","31301","3006","105","893","11.758118701","105","100"
"1115","31301","3007","106","893","11.870100783","106","100"
"1115","31301","3008","114","893","12.765957446","114","100"
"1116","31201","1011","110","935","11.764705882","110","100"
"1116","31201","4000","143","935","15.294117647","143","100"
"1116","31201","4001","140","935","14.973262032","140","100"
"1116","31201","4005","98","935","10.481283422","98","100"
"1116","31202","1004","90","935","9.625668449","90","100"
"1116","31202","1005","99","935","10.588235294","99","100"
"1116","31400","5000","117","935","12.513368983","117","100"
"1116","31400","5002","138","935","14.759358288","138","100"
"1117","31201","1007","122","925","13.189189189","122","100"
"1117","31201","1008","102","925","11.027027027","102","100"
"1117","31201","1009","106","925","11.459459459","106","100"
"1117","31201","1010","113","925","12.216216216","113","100"
"1117","31202","1001","105","925","11.351351351","105","100"
"1117","31202","1002","101","925","10.918918918","101","100"
"1117","31202","1003","88","925","9.513513513","88","100"
"1117","31400","1000","69","925","7.459459459","69","100"
"1117","31400","1001","81","925","8.756756756","81","100"
"1117","31400","1002","38","925","4.108108108","38","100"
"1118","31201","1000","6","931","0.644468313","6","100"
"1118","31201","1001","50","931","5.37056928","50","100"
"1118","31201","1003","181","931","19.441460794","181","100"
"1118","31201","1005","142","931","15.252416756","142","100"
"1118","31201","1006","98","931","10.526315789","98","100"
"1118","31201","1013","72","931","7.733619763","72","100"
