"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"1116","31400","5002","122","860","14.186046511","122","100"
"1117","31201","1007","63","836","7.535885167","63","100"
"1117","31201","1008","89","836","10.645933014","89","100"
"1117","31201","1009","104","836","12.440191387","104","100"
"1117","31201","1010","99","836","11.842105263","99","100"
"1117","31201","2000","66","836","7.894736842","216","30.555555555"
"1117","31202","1001","70","836","8.373205741","70","100"
"1117","31202","1002","96","836","11.483253588","96","100"
"1117","31202","1003","77","836","9.210526315","77","100"
"1117","31400","1000","59","836","7.057416267","59","100"
"1117","31400","1001","77","836","9.210526315","77","100"
"1117","31400","1002","36","836","4.306220095","36","100"
"1118","31201","1000","7","882","0.793650793","7","100"
"1118","31201","1001","50","882","5.66893424","50","100"
"1118","31201","1003","169","882","19.160997732","169","100"
"1118","31201","1005","132","882","14.965986394","132","100"
"1118","31201","1006","51","882","5.782312925","51","100"
"1118","31201","1013","64","882","7.256235827","64","100"
"1118","31201","2000","44","882","4.988662131","216","20.37037037"
"1118","31202","2001","14","882","1.587301587","14","100"
"1118","31202","2004","74","882","8.390022675","74","100"
"1118","31202","2005","76","882","8.616780045","76","100"
"1118","31202","2007","14","882","1.587301587","14","100"
"1118","31202","2011","72","882","8.163265306","72","100"
"1118","31202","2012","64","882","7.256235827","64","100"
"1118","31202","2013","51","882","5.782312925","51","100"
"1119","26100","2000","88","801","10.986267166","88","100"
"1119","26100","2002","55","801","6.866416978","55","100"
"1119","26100","3001","57","801","7.116104868","57","100"
"1119","26100","3003","75","801","9.36329588","75","100"
"1119","26100","3005","54","801","6.741573033","54","100"
"1119","26100","3007","59","801","7.365792759","61","96.721311475"
"1119","26100","4002","32","801","3.995006242","32","100"
"1119","26100","4009","64","801","7.990012484","64","100"
"1119","26100","4020","118","801","14.731585518","118","100"
"1119","26100","4023","84","801","10.486891385","84","100"
"1119","26100","4024","115","801","14.357053682","115","100"
"1121","26100","1000","21","880","2.386363636","21","100"
"1121","26100","1004","63","880","7.159090909","63","100"
"1121","26100","1006","56","880","6.363636363","56","100"
"1121","26100","1007","93","880","10.568181818","93","100"
"1121","26100","1008","177","880","20.113636363","177","100"
"1121","26100","1010","91","880","10.34090909","91","100"
"1121","26100","1011","134","880","15.227272727","134","100"
"1121","26100","1012","27","880","3.068181818","27","100"
"1121","26100","2020","31","880","3.522727272","31","100"
"1121","26100","2021","44","880","5","44","100"
"1121","26100","4000","68","880","7.727272727","68","100"
"1121","26100","4005","52","880","5.909090909","52","100"
"1121","26100","4007","23","880","2.613636363","23","100"
"1122","26001","2009","82","920","8.913043478","82","100"
"1122","26001","2010","114","920","12.391304347","114","100"
"1122","26001","2011","70","920","7.608695652","70","100"
"1122","26004","1000","64","920","6.956521739","64","100"
"1122","26004","1003","88","920","9.565217391","88","100"
"1122","26004","1004","104","920","11.304347826","104","100"
"1122","26004","1007","81","920","8.804347826","81","100"
"1122","26004","1008","95","920","10.326086956","95","100"
"1122","26004","1009","27","920","2.934782608","27","100"
"1122","26004","1011","35","920","3.804347826","35","100"
"1122","26004","1013","45","920","4.891304347","45","100"
"1122","26004","1016","61","920","6.630434782","61","100"
"1122","26004","1017","54","920","5.869565217","54","100"
"1123","26001","2004","79","957","8.254963427","79","100"
"1123","26001","2005","92","957","9.61337513","92","100"
"1123","26001","2006","109","957","11.389759665","109","100"
"1123","26001","2007","44","957","4.597701149","44","100"
"1123","26001","2008","91","957","9.508881922","91","100"
"1123","26003","1011","92","957","9.61337513","92","100"
"1123","26003","2000","71","957","7.419017763","71","100"
"1123","26003","2013","89","957","9.299895506","89","100"
"1123","26004","1005","108","957","11.285266457","108","100"
"1123","26004","2000","89","957","9.299895506","89","100"
"1123","26004","2001","93","957","9.717868338","93","100"
"1124","26002","2007","115","996","11.546184738","115","100"
"1124","26002","2008","105","996","10.542168674","105","100"
"1124","26002","2010","42","996","4.216867469","42","100"
"1124","26003","1002","88","996","8.835341365","88","100"
"1124","26003","1003","92","996","9.236947791","92","100"
"1124","26003","1004","85","996","8.534136546","85","100"
"1124","26003","1005","50","996","5.020080321","50","100"
"1124","26003","1006","72","996","7.228915662","72","100"
"1124","26003","1007","99","996","9.939759036","99","100"
"1124","26003","1008","98","996","9.839357429","98","100"
"1124","26003","1009","55","996","5.522088353","55","100"
"1124","26003","1010","95","996","9.53815261","95","100"
"1125","31302","2003","80","835","9.580838323","80","100"
"1125","31302","2004","34","835","4.071856287","34","100"
"1125","31302","2006","61","835","7.305389221","61","100"
"1125","31302","2007","22","835","2.634730538","22","100"
"1125","31302","2010","52","835","6.22754491","52","100"
"1125","31302","2011","18","835","2.155688622","18","100"
"1125","31302","2012","61","835","7.305389221","61","100"
"1125","31302","2013","88","835","10.538922155","88","100"
"1125","31302","3000","64","835","7.664670658","64","100"
"1125","31302","3001","95","835","11.377245508","95","100"
"1125","31302","3002","82","835","9.820359281","82","100"
"1125","31302","3003","66","835","7.904191616","66","100"
"1125","31302","3004","64","835","7.664670658","64","100"
"1125","31302","3025","25","835","2.994011976","61","40.983606557"
"1125","31302","3028","23","835","2.754491017","50","46"
"1126","31302","1001","104","824","12.621359223","104","100"
"1126","31302","1002","96","824","11.650485436","96","100"
"1126","31302","1004","76","824","9.22330097","76","100"
"1126","31302","1005","89","824","10.800970873","89","100"
"1126","31302","1006","88","824","10.67961165","88","100"
"1126","31302","1007","97","824","11.77184466","97","100"
"1126","31302","2000","75","824","9.101941747","75","100"
"1126","31302","2001","102","824","12.378640776","102","100"
"1126","31302","2002","97","824","11.77184466","97","100"
"1127","31201","4003","85","755","11.258278145","85","100"
"1127","31201","4004","105","755","13.907284768","105","100"
"1127","31301","3009","40","755","5.298013245","40","100"
"1127","31302","1000","89","755","11.78807947","92","96.739130434"
"1127","31400","5001","146","755","19.337748344","146","100"
"1127","31400","5003","47","755","6.225165562","47","100"
"1127","31400","5004","111","755","14.701986754","111","100"
"1127","31400","5005","132","755","17.483443708","132","100"
"1128","31400","3001","145","847","17.119244391","145","100"
"1128","31400","3002","127","847","14.994096812","127","100"
"1128","31400","3007","2","847","0.236127508","2","100"
"1128","31400","4001","141","847","16.646989374","141","100"
"1128","31400","4002","95","847","11.21605667","95","100"
"1128","31400","4003","120","847","14.167650531","120","100"
"1128","31400","4004","95","847","11.21605667","95","100"
"1128","31400","4005","122","847","14.40377804","122","100"
"1129","31201","2000","30","844","3.554502369","216","13.888888888"
"1129","31202","1000","159","844","18.838862559","159","100"
"1129","31202","2009","14","844","1.658767772","14","100"
"1129","31202","2010","36","844","4.265402843","36","100"
"1129","31202","2014","38","844","4.502369668","38","100"
"1129","31202","2015","26","844","3.08056872","26","100"
"1129","31202","2016","58","844","6.872037914","58","100"
"1129","31202","2017","90","844","10.663507109","90","100"
"1129","31202","2018","85","844","10.071090047","85","100"
"1129","31202","2019","93","844","11.018957345","93","100"
"1129","31400","1003","54","844","6.398104265","54","100"
"1129","31400","1004","73","844","8.649289099","73","100"
"1129","31400","1005","88","844","10.426540284","88","100"
"1131","31400","2002","243","891","27.272727272","243","100"
"1131","31400","2003","178","891","19.97755331","178","100"
"1131","31400","2004","61","891","6.846240179","61","100"
"1131","31400","2006","89","891","9.988776655","89","100"
"1131","31400","2007","82","891","9.203142536","82","100"
"1131","31400","3000","115","891","12.90684624","115","100"
"1131","31400","3003","107","891","12.008978675","108","99.074074074"
"1131","31400","3004","16","891","1.795735129","16","100"
"1132","31400","2000","47","174","27.011494252","47","100"
"1132","31400","2001","23","174","13.218390804","23","100"
"1132","31400","3003","1","174","0.574712643","108","0.925925925"
"1132","31400","3006","103","174","59.195402298","103","100"
"1133","26100","2005","37","815","4.5398773","37","100"
"1133","26100","2007","81","815","9.938650306","81","100"
"1133","26100","2008","122","815","14.969325153","122","100"
"1133","26100","2010","61","815","7.484662576","61","100"
"1133","26100","2011","42","815","5.153374233","42","100"
"1133","26100","3006","52","815","6.380368098","52","100"
"1133","26100","3007","2","815","0.245398773","61","3.278688524"
"1133","26100","3008","10","815","1.226993865","10","100"
"1133","26100","3010","52","815","6.380368098","52","100"
"1133","26100","3011","23","815","2.822085889","23","100"
"1133","26100","3012","34","815","4.171779141","34","100"
"1133","26100","3013","21","815","2.576687116","21","100"
"1133","26100","3014","63","815","7.730061349","63","100"
"1133","26100","3015","39","815","4.785276073","39","100"
"1133","26200","1001","70","815","8.588957055","116","60.344827586"
"1133","26200","1003","30","815","3.680981595","30","100"
"1133","26200","1004","62","815","7.607361963","62","100"
"1133","26200","1006","14","815","1.717791411","14","100"
"1134","26100","2009","12","936","1.282051282","12","100"
"1134","26100","2014","66","936","7.051282051","66","100"
"1134","26100","2015","59","936","6.303418803","59","100"
"1134","26100","2016","118","936","12.606837606","118","100"
"1134","26100","2022","82","936","8.76068376","82","100"
"1134","26100","2023","66","936","7.051282051","66","100"
"1134","26100","2024","35","936","3.739316239","35","100"
"1134","26100","2025","61","936","6.517094017","61","100"
"1134","26200","1007","80","936","8.547008547","80","100"
"1134","26200","1008","37","936","3.952991452","37","100"
"1134","26200","1009","87","936","9.294871794","87","100"
"1134","26200","1010","63","936","6.73076923","63","100"
"1134","26200","1013","88","936","9.401709401","88","100"
"1134","26200","1014","82","936","8.76068376","82","100"
"1135","26301","2000","35","812","4.310344827","35","100"
"1135","26301","2003","86","812","10.591133004","86","100"
"1135","26301","2006","69","812","8.497536945","69","100"
"1135","26301","2009","80","812","9.852216748","80","100"
"1135","26301","2010","86","812","10.591133004","86","100"
"1135","26301","2011","67","812","8.251231527","67","100"
"1135","26301","2012","60","812","7.389162561","60","100"
"1135","26301","2014","130","812","16.009852216","130","100"
"1135","26301","3000","72","812","8.866995073","72","100"
"1135","26301","3001","34","812","4.187192118","34","100"
"1135","26301","3002","26","812","3.201970443","26","100"
"1135","26301","3003","35","812","4.310344827","35","100"
"1135","26301","3004","32","812","3.940886699","32","100"
"1136","26301","1003","56","284","19.718309859","56","100"
"1136","26301","1004","40","284","14.084507042","40","100"
"1136","26301","1005","60","284","21.126760563","60","100"
"1136","26301","1006","42","284","14.788732394","42","100"
"1136","26301","1007","47","284","16.549295774","47","100"
"1136","26301","1008","39","284","13.732394366","39","100"
"1137","26004","1006","99","959","10.323253388","99","100"
"1137","26004","1018","72","959","7.507820646","72","100"
"1137","26004","2002","81","959","8.446298227","81","100"
"1137","26004","2003","90","959","9.384775808","90","100"
"1137","26004","2004","59","959","6.152241918","59","100"
"1137","26004","2005","29","959","3.023983315","29","100"
"1137","26004","2007","84","959","8.759124087","84","100"
"1137","26004","2008","92","959","9.593326381","92","100"
"1137","26004","2009","83","959","8.6548488","83","100"
"1137","26004","2010","37","959","3.85818561","37","100"
"1137","26004","2011","40","959","4.17101147","40","100"
"1137","26301","1000","74","959","7.71637122","74","100"
"1137","26301","1001","49","959","5.109489051","49","100"
"1137","26301","1002","70","959","7.299270072","70","100"
"1138","26003","2001","73","966","7.556935817","73","100"
"1138","26003","2002","94","966","9.730848861","94","100"
"1138","26003","2003","87","966","9.00621118","87","100"
"1138","26003","2004","99","966","10.248447204","99","100"
"1138","26003","2005","84","966","8.695652173","84","100"
"1138","26003","2006","42","966","4.347826086","42","100"
"1138","26003","2007","37","966","3.830227743","37","100"
"1138","26003","2008","72","966","7.453416149","72","100"
"1138","26003","2009","89","966","9.213250517","89","100"
"1138","26003","2010","104","966","10.766045548","104","100"
"1138","26003","2011","95","966","9.83436853","95","100"
"1138","26003","2012","90","966","9.316770186","90","100"
"1139","26200","4009","46","800","5.75","46","100"
"1139","26200","4013","83","800","10.375","83","100"
"1139","26200","4014","37","800","4.625","37","100"
"1139","26200","4015","77","800","9.625","77","100"
"1139","26200","4016","35","800","4.375","35","100"
"1139","26200","5003","41","800","5.125","41","100"
"1139","26200","5004","55","800","6.875","55","100"
"1139","26200","5011","42","800","5.25","42","100"
"1139","26200","5012","56","800","7","56","100"
"1139","26200","5013","17","800","2.125","17","100"
"1139","26200","5014","75","800","9.375","75","100"
"1139","26200","5015","39","800","4.875","39","100"
"1139","26200","5016","45","800","5.625","45","100"
"1139","26200","5017","107","800","13.375","107","100"
"1139","26200","5018","37","800","4.625","37","100"
"1139","26200","5020","8","800","1","8","100"
"1141","26200","3002","17","878","1.936218678","17","100"
"1141","26200","3004","6","878","0.683371298","6","100"
"1141","26200","3006","75","878","8.54214123","75","100"
"1141","26200","3007","70","878","7.972665148","70","100"
"1141","26200","3008","50","878","5.69476082","50","100"
"1141","26200","3009","58","878","6.605922551","58","100"
"1141","26200","3010","44","878","5.011389521","44","100"
"1141","26200","3011","95","878","10.820045558","95","100"
"1141","26200","3012","95","878","10.820045558","95","100"
"1141","26200","3013","14","878","1.594533029","14","100"
"1141","26200","4006","1","878","0.113895216","1","100"
"1141","26200","4007","71","878","8.086560364","71","100"
"1141","26200","4008","177","878","20.159453302","177","100"
"1141","26200","4011","105","878","11.958997722","105","100"
"1142","26200","1001","46","812","5.66502463","116","39.655172413"
"1142","26200","1002","83","812","10.221674876","83","100"
"1142","26200","1011","91","812","11.206896551","91","100"
"1142","26200","2000","114","812","14.039408866","114","100"
"1142","26200","2001","39","812","4.802955665","39","100"
"1142","26200","2003","22","812","2.709359605","22","100"
"1142","26200","2004","62","812","7.63546798","62","100"
"1142","26200","2005","81","812","9.975369458","81","100"
"1142","26200","2006","74","812","9.113300492","74","100"
"1142","26200","2007","35","812","4.310344827","35","100"
"1142","26200","2008","18","812","2.216748768","18","100"
"1142","26200","2009","90","812","11.083743842","90","100"
"1142","26200","2010","57","812","7.019704433","57","100"
"1143","26303","1001","117","891","13.131313131","117","100"
"1143","26303","1002","63","891","7.07070707","63","100"
"1143","26303","1003","8","891","0.897867564","8","100"
"1143","26303","1004","95","891","10.662177328","95","100"
"1143","26303","1005","78","891","8.754208754","78","100"
"1143","26303","1006","81","891","9.09090909","81","100"
"1143","26303","1007","85","891","9.539842873","85","100"
"1143","26303","1008","80","891","8.978675645","80","100"
"1143","26303","1009","80","891","8.978675645","80","100"
"1143","26303","1010","12","891","1.346801346","12","100"
"1143","26303","1011","43","891","4.826038159","43","100"
"1143","26303","1012","65","891","7.295173961","65","100"
"1143","26303","2017","75","891","8.417508417","75","100"
"1143","26303","2019","9","891","1.01010101","9","100"
"1144","26301","2013","51","899","5.672969966","51","100"
"1144","26301","2015","88","899","9.78865406","88","100"
"1144","26301","2016","84","899","9.343715239","84","100"
"1144","26301","2017","88","899","9.78865406","88","100"
"1144","26301","2018","76","899","8.453837597","76","100"
"1144","26301","3005","33","899","3.670745272","33","100"
"1144","26301","3006","42","899","4.671857619","42","100"
"1144","26301","3007","32","899","3.559510567","32","100"
"1144","26301","3008","29","899","3.225806451","29","100"
"1144","26301","3009","43","899","4.783092324","43","100"
"1144","26301","3010","49","899","5.450500556","49","100"
"1144","26303","1000","126","899","14.015572858","126","100"
"1144","26303","2005","35","899","3.893214682","35","100"
"1144","26303","2006","27","899","3.003337041","27","100"
"1144","26303","2007","45","899","5.005561735","45","100"
"1144","26303","2008","51","899","5.672969966","51","100"
"1145","26303","2000","41","668","6.13772455","41","100"
"1145","26303","2001","70","668","10.479041916","70","100"
"1145","26303","2003","38","668","5.688622754","38","100"
"1145","26303","2004","34","668","5.089820359","34","100"
"1145","26303","2009","84","668","12.574850299","84","100"
"1145","26303","2010","95","668","14.221556886","95","100"
"1145","26303","2011","129","668","19.311377245","129","100"
"1145","26303","2012","2","668","0.299401197","2","100"
"1145","26303","2013","51","668","7.634730538","51","100"
"1145","26303","2014","28","668","4.191616766","28","100"
"1145","26303","2015","76","668","11.377245508","76","100"
"1145","26303","2016","20","668","2.994011976","20","100"
"1146","26302","1001","24","746","3.217158176","24","100"
"1146","26302","1002","52","746","6.970509383","52","100"
"1146","26302","1004","48","746","6.434316353","48","100"
"1146","26302","1007","27","746","3.619302949","27","100"
"1146","26302","1008","71","746","9.517426273","71","100"
"1146","26302","1009","56","746","7.506702412","56","100"
"1146","26302","1010","56","746","7.506702412","56","100"
"1146","26302","1011","99","746","13.270777479","99","100"
"1146","26302","1012","96","746","12.868632707","96","100"
"1146","26302","2000","26","746","3.485254691","26","100"
"1146","26302","2001","56","746","7.506702412","56","100"
"1146","26302","2004","50","746","6.702412868","50","100"
"1146","26302","2005","70","746","9.383378016","70","100"
"1146","26302","3010","15","746","2.01072386","15","100"
"1147","26302","2002","38","741","5.128205128","38","100"
"1147","26302","2003","7","741","0.944669365","7","100"
"1147","26302","2006","45","741","6.072874493","45","100"
"1147","26302","2008","74","741","9.986504723","74","100"
"1147","26302","2009","46","741","6.20782726","46","100"
"1147","26302","2010","55","741","7.422402159","55","100"
"1147","26302","2011","73","741","9.851551956","73","100"
"1147","26302","2012","46","741","6.20782726","46","100"
"1147","26302","3005","11","741","1.484480431","275","4"
"1147","26302","3008","58","741","7.827260458","58","100"
"1147","26302","3009","93","741","12.550607287","93","100"
"1147","26302","3011","72","741","9.71659919","72","100"
"1147","26302","3012","11","741","1.484480431","11","100"
"1147","26302","3013","57","741","7.692307692","57","100"
"1147","26302","3015","11","741","1.484480431","11","100"
"1147","26302","3016","21","741","2.834008097","29","72.413793103"
"1147","26302","3022","23","741","3.10391363","23","100"
"2001","26401","1000","86","580","14.827586206","86","100"
"2001","26401","1001","53","580","9.137931034","53","100"
"2001","26401","1003","27","580","4.655172413","27","100"
"2001","26401","1004","62","580","10.689655172","62","100"
"2001","26401","2001","71","580","12.24137931","71","100"
"2001","26401","2002","80","580","13.793103448","80","100"
"2001","26401","2003","84","580","14.48275862","84","100"
"2001","26402","3005","19","580","3.275862068","19","100"
"2001","26402","3006","13","580","2.24137931","13","100"
"2001","26402","3007","8","580","1.379310344","8","100"
"2001","980501","1003","1","580","0.172413793","1","100"
"2001","980501","1010","76","580","13.103448275","160","47.5"
"2002","25900","1001","81","737","10.990502035","81","100"
"2002","25900","1007","43","737","5.834464043","43","100"
"2002","25900","2003","62","737","8.412483039","62","100"
"2002","25900","2004","65","737","8.81953867","65","100"
"2002","25900","2005","62","737","8.412483039","62","100"
"2002","25900","2006","70","737","9.497964721","70","100"
"2002","25900","2007","54","737","7.327001356","54","100"
"2002","25900","2009","74","737","10.040705563","74","100"
"2002","25900","2010","51","737","6.919945725","51","100"
"2002","25900","2011","65","737","8.81953867","65","100"
"2002","25900","2012","57","737","7.734056987","57","100"
"2002","25900","2013","53","737","7.191316146","53","100"
"2003","25702","1005","70","798","8.771929824","70","100"
"2003","25702","1006","60","798","7.518796992","60","100"
"2003","25702","3003","56","798","7.017543859","56","100"
"2003","25702","3004","74","798","9.273182957","74","100"
"2003","25702","3006","42","798","5.263157894","42","100"
"2003","25702","3007","38","798","4.761904761","38","100"
"2003","25702","3008","57","798","7.142857142","57","100"
"2003","25702","3009","61","798","7.644110275","61","100"
"2003","25702","3010","50","798","6.26566416","50","100"
"2003","25702","3011","70","798","8.771929824","70","100"
"2003","25800","1002","55","798","6.892230576","55","100"
"2003","25900","2000","95","798","11.904761904","95","100"
"2003","25900","2001","14","798","1.754385964","14","100"
"2003","25900","2002","56","798","7.017543859","56","100"
"2004","25702","1001","36","822","4.379562043","36","100"
"2004","25702","1002","16","822","1.946472019","16","100"
"2004","25702","1003","78","822","9.489051094","78","100"
"2004","25702","1004","80","822","9.732360097","80","100"
"2004","25702","1007","58","822","7.05596107","58","100"
"2004","25702","1008","64","822","7.785888077","64","100"
"2004","25702","1009","9","822","1.09489051","9","100"
"2004","25702","1014","8","822","0.973236009","8","100"
"2004","25702","2021","36","822","4.379562043","36","100"
"2004","25800","1000","76","822","9.245742092","76","100"
