"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"1152","26004","2003","95","764","12.434554973","95","100"
"1152","26004","2004","44","764","5.759162303","44","100"
"1152","26004","2005","33","764","4.319371727","33","100"
"1152","26004","2011","39","764","5.104712041","39","100"
"1152","26301","1001","51","764","6.67539267","51","100"
"1152","26301","1002","76","764","9.947643979","76","100"
"1152","26301","1003","61","764","7.984293193","61","100"
"1152","26301","1004","41","764","5.366492146","41","100"
"1152","26301","1005","55","764","7.198952879","55","100"
"1152","26301","1006","42","764","5.497382198","42","100"
"1152","26301","1007","43","764","5.628272251","43","100"
"1152","26301","1008","29","764","3.795811518","29","100"
"1153","26003","2007","43","782","5.498721227","43","100"
"1153","26003","2008","70","782","8.951406649","70","100"
"1153","26003","2009","73","782","9.335038363","73","100"
"1153","26003","2010","99","782","12.659846547","99","100"
"1153","26003","2011","78","782","9.974424552","78","100"
"1153","26003","2012","82","782","10.485933503","82","100"
"1153","26004","2007","68","782","8.695652173","68","100"
"1153","26004","2008","93","782","11.89258312","93","100"
"1153","26004","2009","71","782","9.079283887","71","100"
"1153","26004","2010","37","782","4.7314578","37","100"
"1153","26301","1000","68","782","8.695652173","68","100"
"7001","17700","1015","7","639","1.095461658","7","100"
"7001","17700","1038","10","639","1.564945226","10","100"
"7001","17700","1050","1","639","0.156494522","1","100"
"7001","22801","1014","1","639","0.156494522","1","100"
"7001","22801","1015","54","639","8.450704225","54","100"
"7001","22801","1016","101","639","15.805946791","101","100"
"7001","22801","1017","29","639","4.538341158","29","100"
"7001","22801","2000","79","639","12.363067292","79","100"
"7001","22801","2001","136","639","21.283255086","136","100"
"7001","22802","1003","15","639","2.34741784","15","100"
"7001","22802","1004","79","639","12.363067292","79","100"
"7001","22802","1009","31","639","4.851330203","31","100"
"7001","22802","2003","96","639","15.023474178","96","100"
"7002","17700","1021","2","818","0.244498777","2","100"
"7002","17700","1027","1","818","0.122249388","1","100"
"7002","17700","1037","2","818","0.244498777","2","100"
"7002","17700","1051","53","818","6.479217603","53","100"
"7002","17700","1052","35","818","4.278728606","35","100"
"7002","17700","1053","1","818","0.122249388","1","100"
"7002","17700","1054","1","818","0.122249388","1","100"
"7002","17700","1061","1","818","0.122249388","1","100"
"7002","22704","1004","64","818","7.82396088","64","100"
"7002","22704","1005","3","818","0.366748166","3","100"
"7002","22802","1001","71","818","8.679706601","71","100"
"7002","22802","1002","66","818","8.068459657","66","100"
"7002","22802","1006","104","818","12.71393643","104","100"
"7002","22802","1007","26","818","3.178484107","26","100"
"7002","60700","1042","214","818","26.161369193","214","100"
"7002","60700","1070","27","818","3.300733496","27","100"
"7002","60700","1071","34","818","4.156479217","34","100"
"7002","60700","1073","1","818","0.122249388","1","100"
"7002","60700","2000","87","818","10.635696821","87","100"
"7002","60700","2004","2","818","0.244498777","2","100"
"7002","60700","2015","1","818","0.122249388","1","100"
"7002","60700","2016","17","818","2.078239608","17","100"
"7002","60700","2017","2","818","0.244498777","2","100"
"7002","60700","2019","1","818","0.122249388","1","100"
"7002","60700","2021","2","818","0.244498777","2","100"
"7003","22704","1008","55","792","6.944444444","55","100"
"7003","22704","1009","63","792","7.954545454","63","100"
"7003","22704","1010","46","792","5.808080808","46","100"
"7003","22704","1011","27","792","3.409090909","27","100"
"7003","22704","1017","12","792","1.515151515","12","100"
"7003","22704","1018","92","792","11.616161616","92","100"
"7003","22704","1019","35","792","4.419191919","35","100"
"7003","22704","2005","76","792","9.595959595","76","100"
"7003","22704","2006","62","792","7.828282828","62","100"
"7003","22704","2007","31","792","3.914141414","31","100"
"7003","22704","2010","29","792","3.661616161","29","100"
"7003","22704","2011","105","792","13.257575757","105","100"
"7003","22704","2012","159","792","20.075757575","159","100"
"7004","22702","1003","54","785","6.878980891","54","100"
"7004","22702","1004","111","785","14.140127388","111","100"
"7004","22702","1005","106","785","13.503184713","106","100"
"7004","22704","1001","2","785","0.25477707","2","100"
"7004","22704","1002","1","785","0.127388535","1","100"
"7004","22704","1003","138","785","17.579617834","138","100"
"7004","22704","1012","13","785","1.656050955","13","100"
"7004","22704","1013","8","785","1.01910828","8","100"
"7004","22704","1014","83","785","10.573248407","83","100"
"7004","22704","1015","89","785","11.337579617","89","100"
"7004","22704","1016","88","785","11.210191082","88","100"
"7004","22704","2004","92","785","11.719745222","92","100"
"7005","22702","1000","20","774","2.583979328","20","100"
"7005","22702","1001","26","774","3.359173126","26","100"
"7005","22702","1002","39","774","5.038759689","39","100"
"7005","22702","1006","110","774","14.211886304","110","100"
"7005","22702","1007","91","774","11.757105943","91","100"
"7005","22702","1008","78","774","10.077519379","78","100"
"7005","22702","1009","114","774","14.72868217","114","100"
"7005","22702","2002","84","774","10.852713178","84","100"
"7005","22702","2003","75","774","9.68992248","75","100"
"7005","22702","2004","85","774","10.981912144","85","100"
"7005","22702","2005","52","774","6.718346253","52","100"
"7006","22802","2000","9","824","1.092233009","9","100"
"7006","22802","2008","116","824","14.077669902","116","100"
"7006","22802","2010","18","824","2.184466019","18","100"
"7006","22903","2001","98","824","11.893203883","98","100"
"7006","22903","2003","67","824","8.131067961","67","100"
"7006","22903","2004","124","824","15.048543689","124","100"
"7006","22903","2005","98","824","11.893203883","98","100"
"7006","22903","2006","109","824","13.228155339","109","100"
"7006","22903","2008","34","824","4.126213592","34","100"
"7006","22903","2009","14","824","1.699029126","14","100"
"7006","61400","1007","32","824","3.883495145","32","100"
"7006","61400","1012","105","824","12.742718446","105","100"
