candidate,r1_active_percent,r1_count,r1_transfer,r2_active_percent,r2_count,r2_transfer,r3_active_percent,r3_count,r3_transfer,r4_active_percent,r4_count,r4_transfer,r5_active_percent,r5_count,r5_transfer,r6_active_percent,r6_count,r6_transfer
Tammy Duckworth,8.661,93.25907032500002,2.256612183,8.895,95.51568250800004,3.700165126,9.296,99.21584763400003,-99.215847634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Karen Bass,3.282,35.336635429000005,-35.336635429000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Susan Rice,16.655,179.3371231790001,11.751446384999998,17.795,191.08856956400012,9.215304295000001,18.768,200.3038738590001,13.320624878,20.356,213.62449873700015,19.798584847999997,22.885,233.4230835850002,-233.42308358499997,0.0,0.0,
Stacey Abrams,8.899,95.81876409000003,3.1654597449999997,9.218,98.98422383500004,8.782552486,10.097,107.76677632100005,17.139348798999997,11.902,124.90612512000006,-124.90612511999998,0.0,0.0,0.0,0.0,0.0,
Kamala Harris,31.846,342.9053723069997,10.491004802,32.91,353.39637710899973,6.232583270000001,33.695,359.6289603789997,11.410687425999999,35.356,371.0396478049996,38.007952022,40.104,409.04759982699954,96.68070723099999,54.79,505.7283070579992,
Elizabeth Warren,26.746,287.99789603799974,2.327173738,27.036,290.32506977599974,10.050270842,28.144,300.3753406179998,39.501645082,32.386,339.8769856999998,37.614660096,37.01,377.4916457959997,39.804997772000014,45.21,417.29664356799964,
Val Demings,3.911,42.114868639,2.417023421,4.147,44.53189206,-44.531892060000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
exhaust,0.0,1.5916157281026244e-12,2.927915155,0.0,2.9279151550015916,6.5510160410000005,0.0,9.478931196001593,17.843541449,0.0,27.322472645001593,29.484928154000002,0.0,56.8074007990016,96.93737858199998,0.0,153.7447793810016,
colsum,100.0,1076.769730007001,-4.884981308350689e-15,100.001,1076.7697300070013,3.552713678800501e-15,100.0,1076.7697300070015,-7.105427357601002e-15,100.0,1076.7697300070013,7.105427357601002e-15,99.999,1076.769730007001,0.0,100.0,1076.7697300070004,
