"060759804011000","9201",1.000000
"060750179021003","7013",0.996974
"060750179021003",,0.000007
"060759901000004","9401",1.000000
"060759809001000","7017",0.801031
"060750354001008","9441",1.000000
"060750352012004","9401",1.000000
"060759809001002","7014",1.000000
"060750354001003","9441",1.000000
"060750354001006","9441",1.000000
"060750354001007","9441",1.000000
"060759809001035","7014",1.000000
"060759809001036","7014",1.000000
"060759809001027","7014",1.000000
"060750354001002","9423",1.000000
"060759809001033","7014",1.000000
"060759809001019","7014",1.000000
"060750354001001","9423",1.000000
"060759809001020","7014",0.743616
"060750354001000","9434",1.000000
"060759809001020","7015",0.256384
"060750354002002","9434",1.000000
"060759809001021","7015",1.000000
"060759809001025","7015",1.000000
"060750354002001","9434",1.000000
"060759809001055","7015",1.000000
"060759809001056","7015",1.000000
"060759809001110","7009",1.000000
"060750354002000","9425",1.000000
"060750353006001","9425",1.000000
"060750251003005","7006",1.000000
"060750353001001","9425",1.000000
"060750353006000","9425",1.000000
"060750251003004","7006",1.000000
"060750251003003","7933",1.000000
"060750329011003","9431",1.000000
"060750329011004","9429",1.000000
"060750329011005","9429",1.000000
"060750329011006","9429",1.000000
"060750329011007","9429",1.000000
"060750329011008","9429",1.000000
"060750329011009","9429",0.974341
"060750353001002","9425",1.000000
"060750251003007","7933",1.000000
"060750251003008","7933",1.000000
"060750251003009","7928",0.988105
"060750251003012","7933",1.000000
"060750251003011","7928",1.000000
"060750329011002","9431",1.000000
"060750329011001","9431",1.000000
"060750329011009","9425",0.025659
"060750229033004","7924",1.000000
"060750251001007","7928",0.882128
"060750329011000","9431",1.000000
"060750229033003","7923",0.997714
"060750251001007","7924",0.117872
"060750304003003","9714",1.000000
"060750304003004","9713",1.000000
"060750304003005","9713",1.000000
"060750304003006","9713",1.000000
"060750304003007","9713",1.000000
"060750304003008","9713",1.000000
"060750328021007","9433",1.000000
"060750328021008","9433",1.000000
"060750328021004","9432",1.000000
"060750229022005","7923",1.000000
"060750304001012","9715",1.000000
"060750304002004","9712",1.000000
"060750304003012","9714",1.000000
"060750304003002","9714",1.000000
"060750304003001","9714",1.000000
"060750303023009","9709",1.000000
"060750303023015","9709",1.000000
"060750303023016","9433",0.158284
"060750328011001","9433",1.000000
"060750328011002","9433",1.000000
"060750229022004","7923",1.000000
"060750304001013","9715",0.993641
"060750304001001","9715",0.000048
"060750304001010","9715",1.000000
"060750304002003","9712",1.000000
"060750304003000","9712",1.000000
"060750303023016","9709",0.841597
"060750328011000","9433",0.999738
"060750229022003","7923",1.000000
"060750305003003","7703",0.914668
"060750305003001","7703",0.642336
"060750305003001","7704",0.357558
"060750304001001","9712",0.999952
"060750304001007","9715",1.000000
"060750304001004","9712",1.000000
"060750304001009","9715",1.000000
"060750304001008","9715",1.000000
"060750304002002","9712",1.000000
"060750305001005","7705",1.000000
"060750229012010","7921",1.000000
"060750229012009","7921",1.000000
"060750305002006","7704",1.000000
"060750305002004","7704",1.000000
"060750305001011","7704",1.000000
"060750204021000","7835",1.000000
"060750229013005","7921",1.000000
