"060014301021000","464660",0.382087
,"546000",0.000000
"060014301013004","464650",0.707466
,"510160",0.000000
,"510200",0.000000
"060014511011006","510200",0.997685
"060014511013027","510200",0.997206
"060014511013102","510410",0.399832
"060014511013103","510400",1.000000
"060014511013107","510400",1.000000
"060014511013385","510940",0.897022
"060019900000009","303200",1.000000
"060019900000010","304120",1.000000
"060019900000011","305410",1.000000
"060019900000012","305110",1.000000
"060014301021000","464330",0.145226
"060014301021000","464600",0.254577
"060014301021003","464660",1.000000
"060014301013000","464660",0.784572
"060014301013000","464650",0.215428
"060014507521001","510160",1.000000
"060014507521000","510110",0.999872
"060014512021007","510110",0.001805
"060014512021007","510100",0.993063
"060014512021000","510100",0.996800
"060014512021000","510200",0.000807
"060014511013041","510200",1.000000
"060014511013122","510200",0.922068
"060014511013121","510200",0.958126
"060014511013036","510200",0.984069
"060014511013102","510400",0.600168
"060014511013215","510400",1.000000
"060014511013110","510400",1.000000
"060014511013384","510940",0.385038
"060014284001020","301520",0.990803
"060014301021026","464300",0.758623
"060014301021007","464330",0.154391
"060014301021010","464600",0.430621
"060014301013003","464660",1.000000
"060014507521000","510100",0.000015
"060014512021008","510100",1.000000
"060014511013123","510200",1.000000
"060014511013118","510200",0.678303
"060014511013120","510200",0.928661
"060014511013118","510400",0.321697
"060014511013114","510400",1.000000
"060014511013111","510400",1.000000
"060014511013151","510400",1.000000
"060014511013143","510400",1.000000
"060014511013208","510200",0.165133
"060014511013208","510300",0.771590
"060014511013252","510300",0.103297
"060014511013266","510300",1.000000
"060014511013252","510800",0.087662
"060014511013287","510840",1.000000
"060014511013318","510840",0.724978
"060014511013318","510940",0.274670
"060014283021000","301520",0.852407
"060014301021028","464030",0.998820
"060014100001000","464030",0.999768
"060014301021007","464700",0.789183
"060014301021007","464600",0.014335
"060014301021000","464700",0.001371
"060014302001000","464600",0.998289
"060014301021006","464600",0.534212
"060014511013124","510200",1.000000
"060014511013205","510200",1.000000
"060014511013140","510400",1.000000
"060014511013115","510400",1.000000
"060014511013146","510400",1.000000
"060014511013145","510400",1.000000
"060014511013185","510200",0.951545
"060014511013228","510300",1.000000
"060014511013231","510300",1.000000
"060014511013256","510300",0.995300
"060014511013257","510300",1.000000
"060014511013265","510800",0.401046
"060014511013277","510800",0.922243
"060014511013289","510840",1.000000
"060014511013394","510840",1.000000
"060014511013291","510840",1.000000
"060014511013328","510840",1.000000
"060014283023001","301510",0.435115
"060014282002004","301400",0.358400
"060014301021089","464300",1.000000
"060014301021028","464300",0.001180
"060014302001000","464700",0.001711
"060014511013195","510200",1.000000
"060014511013262","510300",1.000000
"060014511013276","510800",0.867755
"060014511013276","510840",0.132245
"060014283023001","301400",0.386093
"060014282002003","301400",1.000000
"060014099004018","400200",1.000000
"060014099004019","400200",1.000000
"060014099004021","400200",0.700901
"060014100002008","400600",0.686339
"060014282002002","300300",1.000000
"060014100003002","400600",0.989722
"060014100002008","400200",0.065930
"060014100002025","400600",1.000000
"060014100002020","400600",1.000000
"060014100002019","400600",1.000000
"060014100002010","400600",1.000000
"060014100002008","400700",0.247421
"060014090002013","373100",1.000000
"060014090002002","373100",0.992992
"060014283014000","300300",0.740370
"060014282002001","300300",0.292965
"060014100003007","400600",0.967750
"060014100003002","400700",0.010043
"060014100002014","400600",1.000000
"060014100002038","400600",1.000000
"060014100002016","400700",0.493241
"060014100002013","400700",1.000000
"060014100002009","400700",1.000000
"060014090002004","373100",0.996237
"060014283014000","373100",0.012354
"060014283014000","300400",0.210207
"060014101002006","400600",0.960797
"060014090002008","373100",1.000000
"060014101002000","400800",0.273840
"060014090001005","415510",0.877223
"060014090002017","373110",0.851243
"060014090002017","373100",0.148757
"060014101001000","401100",0.957019
"060014101002018","401100",0.442447
"060014101002018","400800",0.557553
"060014095001007","373300",0.999854
"060014089001010","373300",0.100633
"060014090001005","361600",0.053144
"060014090001004","415510",0.747811
"060014090001003","373110",0.846944
"060014090002041","373110",1.000000
"060014090002027","373110",1.000000
"060014090002020","373110",1.000000
