candidate,r1_percent,r1_count,r1_transfer
AARON PESKIN,52.516,8767.0,
JULIE CHRISTENSEN,43.531,7267.0,
WILMA PANG,3.954,660.0,
exhaust,0.0,0.0,
colsum,100.00099999999999,16694.0,
