Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,25330,2.2424397947098305,3.0
CHRISTINE JOHNSON,6267,2.428115525769906,3
MATT HANEY,14288,2.082726763717805,2.0
SONJA TRAUSS,4775,2.4766492146596857,3
