Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,1503,1.4504324683965402,1
KRISS WORTHINGTON,833,1.4381752701080432,1
SEAN BARRY,670,1.4656716417910447,1.0
