Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,33262,2.057663399675305,2.0
JEFF SHEEHY,12669,2.116899518509748,2
LAWRENCE ''STARK'' DAGESSE,597,2.442211055276382,3
RAFAEL MANDELMAN,19996,2.0086517303460694,2.0
