Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,13555,2.330579122095168,3
ABEL GUILLEN,4886,2.2998362668849777,3.0
ANDREW PARK,2600,2.381923076923077,3.0
DANA KING,4459,2.2789863198026463,3
KEN MAXEY,311,2.4790996784565915,3
KEVIN BLACKBURN,1299,2.484988452655889,3
