Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,14191,1.006482982171799,1
ANTHONY WILSON,227,1.277533039647577,1
SHANTHI GONZALES,13964,1.002076768834145,1.0
