Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,28422,2.3762226444303707,3.0
ADAM KIM,515,2.6427184466019416,3
ARTHUR TOM,2441,2.51372388365424,3
GORDON MAR,10314,2.245394609268955,3.0
JESSICA HO,7444,2.384605051047824,3.0
LOU ANN BASSAN,2183,2.357306459001374,3
MIKE MURPHY,1182,2.49746192893401,3.0
TREVOR MCNEIL,3490,2.551002865329513,3.0
TUAN NGUYEN,853,2.495896834701055,3
