Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,31165,2.0169420824643027,2
BILLY BOB WHITMER,2994,2.423179692718771,3.0
JULIAN P. LAGOS,5854,2.5203279808677825,3.0
SEAN R. ELSBERND,22105,1.8331599185704592,1
writeIns,212,1.5424528301886793,1.0
