Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,4179,2.340512084230677,3
ABDI ABDULLE,286,1.7832167832167831,1.0
ALONDRA CANO,1698,2.3492343934040045,3.0
CHARLES CURTIS,338,2.334319526627219,3.0
GREGORY MCDONALD,117,2.572649572649573,3
PAT FLEETHAM,153,2.522875816993464,3
TY MOORE,1569,2.409815168897387,3
writeIns,18,1.3888888888888888,1.0
