Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,11038,1.5568943649211813,1.0
MIKE HUTCHINSON,4950,1.5983838383838385,2.0
ROSIE TORRES,6005,1.525895087427144,1
writeIns,83,1.3253012048192772,1
