Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,11162,2.227020247267515,3.0
DESLEY BROOKS,4772,2.0446353730092204,2.0
JAMES MOORE,1011,2.3669634025717112,3
MICHAEL V. JOHNSON,1943,2.412763767370046,3
SHEREDA F. NOSAKHARE,3354,2.3372093023255816,3.0
VICENTE CRUZ,82,2.207317073170732,2.0
