Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,13305,2.1237128898910185,2
HUBER TRENADO,4941,2.1232544019429267,2
MIKE HASSID,1456,2.3049450549450547,3.0
MIKE HUTCHINSON,2122,2.1540999057492933,2.0
ROSIE TORRES,4786,2.055578771416632,2.0
