Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,26314,1.482252793189937,1.0
JODY LONDON,19840,1.4739415322580645,1.0
THEARSE PECOT,6290,1.512718600953895,1.0
writeIns,184,1.3369565217391304,1.0
