Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,35147,2.4967422539619313,3
ANDREW ''ELLARD'' RESIGNATO,782,2.6726342710997444,3.0
CHRISTINA OLAGUE,6955,2.5005032350826744,3
DANIEL EVERETT,1315,2.5650190114068443,3
HOPE JOHNSON,490,2.673469387755102,3.0
JOHN RIZZO,5683,2.566602146753475,3
JULIAN DAVIS,5342,2.586858854361662,3.0
LONDON BREED,9842,2.355517171306645,3.0
THEA SELBY,4738,2.5329252849303505,3.0
