Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,5186,1.4500578480524489,1.0
DMITRI BELSER,2025,1.4434567901234567,1
MAX ANDERSON,3130,1.4539936102236422,1.0
writeIns,31,1.4838709677419355,1
