Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,24849,2.25139844661757,3
DEBORAH COX,16190,2.235453983940704,3.0
EVA ARCE,3951,2.2908124525436597,3
KENNETH PON,4708,2.2731520815632966,3.0
