Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,7232,1.4398506637168142,1.0
Abdi Warsame,3628,1.3393054024255788,1.0
Fadumo Yusuf,183,1.7595628415300546,1
Mohamud Noor,3389,1.529064620832104,1
Tiffini Forslund,6,2.1666666666666665,2.0
writeIns,26,1.4230769230769231,1.0
