Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,1930,2.13419689119171,2.0
Andy Exley,165,2.618181818181818,3
Bruce Lundeen,60,2.4833333333333334,3.0
Laura Jean,231,2.411255411255411,3
M. Cali,158,1.8670886075949367,2.0
Michael Tupper,292,2.2534246575342465,3.0
Robert Lilligren,1020,1.981372549019608,2.0
writeIns,4,1.75,1.5
