Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,5473,2.315183628722821,3
BEN GOULD,1914,2.4357366771159876,3.0
GREGORY MAGOFNA,667,2.4707646176911546,3
KATE HARRISON,2892,2.1995159059474414,3.0
