Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,26930,1.5441886372075753,2.0
BRYAN AZEVEDO,12282,1.5022797589969061,2.0
ED HERNANDEZ,14648,1.5793282359366467,2.0
