Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,5564,2.0578720345075485,2.0
ALEJANDRO SOTO-VIGIL,2270,2.1348017621145376,2.0
LINDA MAIO,3038,1.989795918367347,2.0
MERRILIE MITCHELL,256,2.18359375,2.0
