Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,20910,1.2531324725011956,1.0
Michela Alioto-pier,16707,1.2200275333692465,1
Vilma Guinto Peoro,3487,1.364209922569544,1
writeIns,716,1.48463687150838,1.0
