Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,32054,2.282180071129968,3.0
HILLARY RONEN,18396,2.214774951076321,2.0
ISWARI ESPAÑA,545,2.475229357798165,3
JOSHUA ARCE,9648,2.290422885572139,3.0
MELISSA SAN MIGUEL,3465,2.5867243867243865,3
