Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,26486,2.5853280978630218,3.0
DAVID CAMPOS,9468,2.6122729193071397,3.0
ERIC QUEZADA,5352,2.565582959641256,3.0
ERIC STOREY,806,2.3436724565756824,3.0
EVA ROYALE,1842,2.521172638436482,3.0
MARK SANCHEZ,7648,2.613755230125523,3.0
TOM VALTIN,862,2.5800464037122968,3.0
VERN MATHEWS,469,2.579957356076759,3
writeIns,39,1.3846153846153846,1
