Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,15406,2.1555238218875763,2.0
ED DONALDSON,809,2.3164400494437576,3
MALIA COHEN,7176,2.056159420289855,2.0
MARLENE TRAN,2725,2.1893577981651378,3
SHAWN M. RICHARD,995,2.479396984924623,3
TONY KELLY,3701,2.2010267495271547,2
