Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,7984,1.3985470941883769,1.0
LAURIE CAPITELLI,4333,1.4013385645049619,1
SOPHIE HAHN,3623,1.3949765387800166,1
writeIns,28,1.4285714285714286,1.0
