Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,19814,2.379277278691834,3.0
David Ferguson,1455,2.3223367697594504,3
Doug Chan,3236,2.4888751545117427,3.0
Ed Jew,5184,2.518132716049383,3.0
Houston Zheng,234,2.6153846153846154,3.0
Jaynry Mak,4569,2.3339899321514554,3
Ron Dudum,5134,2.2162056875730425,3.0
writeIns,2,1.0,1.0
