Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,16694,1.746555648736073,1.0
AARON PESKIN,8767,1.7647998174974335,1
JULIE CHRISTENSEN,7267,1.7079950460988027,1
WILMA PANG,660,1.9287878787878787,2.0
