Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,24094,2.0318751556404084,2.0
ABRAHAM SIMMONS,2074,2.3674059787849564,3.0
BARBARA BERWICK,537,2.4711359404096833,3
JANET REILLY,9898,1.8514851485148516,2.0
KAT ANDERSON,1707,2.393087287639133,3
MARK FARRELL,9700,2.051134020618557,2.0
VILMA B. GUINTO PEORO,160,2.38125,3.0
writeIns,18,1.7222222222222223,1.0
