Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,23697,1.6890323669662826,2
HERMY B. ALMONTE,10559,1.738516905009944,2
JIM PROLA,12873,1.6570341023848365,2
writeIns,265,1.271698113207547,1
