Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,4601,2.258422082156053,3
GORDON WOZNIAK,2806,2.1742694226657164,3.0
JACQUELYN McCORMICK,881,2.366628830874007,3
STEWART JONES,889,2.4319460067491563,3
writeIns,25,1.72,1
