Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,10184,1.658091123330715,1.0
Andrew Johnson,8875,1.587492957746479,1
Harrison Bullard,316,2.3702531645569622,3.0
Will Jaeger,958,2.085594989561587,2.0
writeIns,35,1.4285714285714286,1
