Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,5842,1.5727490585415953,1.0
Bernie Kunza,909,1.8162816281628162,2
John Malone,565,1.8353982300884957,1
Liz Wielinski,4335,1.4901960784313726,1
writeIns,33,1.2121212121212122,1
