Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,28787,2.4990099697780246,3
David Heller,2012,2.5899602385685885,3.0
Jake McGoldrick,11815,2.377655522640711,3
Jeffrey S. Freebairn,132,2.6666666666666665,3.0
Leanna Dawydiak,1380,2.643478260869565,3.0
Lillian Sing,8989,2.5472243853598844,3
Matt Tuchow,2864,2.678072625698324,3.0
Rose Tsui,1595,2.5510971786833854,3
