Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,2222,1.8105310531053105,2.0
Allen Kathir,348,2.117816091954023,2.0
Diane Hofstede,1465,1.673037542662116,1
Jeffery Cobia,242,1.8760330578512396,2.0
Raymond Wilson Rolfe,39,2.3076923076923075,3
writeIns,128,2.2734375,3.0
