Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,15445,2.322499190676594,3
"DAVID L. ANDERSON, SR.",2048,2.1982421875,3.0
DEBORAH COX,6552,2.2948717948717947,3.0
KENNETH PON,3365,2.3575037147102527,3
MIKE KATZ-LACABE,3480,2.413793103448276,3.0
