Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,4518,2.4794156706507304,3.0
GEORGE BEIER,1198,2.5258764607679467,3.0
JACQUELYN MCCORMICK,837,2.5328554360812428,3
LORI DROSTE,1318,2.426403641881639,3.0
MIKE ALVAREZ COHEN,1165,2.453218884120172,3
