Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,7596,2.210768825697736,3.0
Bruce Lundeen,419,1.902147971360382,2
David Schorn,709,2.4174894217207332,3
Lisa Bender,4886,2.1246418338108883,3.0
Saralyn Romanishan,1562,2.4763124199743918,3.0
writeIns,20,1.65,1.0
