Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,29439,2.202622371683821,3
CARMEN CHU,15405,2.170983446932814,3
DAVE FERGUSON,3635,2.3557083906464924,3
RON DUDUM,10346,2.1985308331722404,3.0
writeIns,53,1.6981132075471699,1
