Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,35274,2.3928389181833647,3.0
BEN MATRANGA,6498,2.5523237919359802,3.0
JOEL ENGARDIO,7645,2.5114453891432307,3
JOHN FARRELL,4948,2.574171382376718,3.0
MIKE YOUNG,2004,2.6332335329341316,3.0
NORMAN YEE,14179,2.158544326116087,3
