Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,25219,2.4388357984059637,3
CHARLIE MICHELSON,2783,2.3352497305066473,3
JOSEPH E. SIMMONS,934,2.355460385438972,3.0
JOSEPH TANIOS,699,2.3061516452074393,3
MATT HUMMEL,1142,2.466725043782837,3.0
NAYELI MAXSON,4086,2.4970631424375918,3.0
PAM HARRIS,6825,2.3756776556776558,3
SHENG THAO,8750,2.509714285714286,3.0
