Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,17845,2.425721490613617,3
DESLEY BROOKS,4429,2.1517272522014,3
LOREN TAYLOR,7158,2.496507404302878,3.0
MARLO RODRIGUEZ,1591,2.419233186675047,3
MYA WHITAKER,2500,2.5256,3.0
NATASHA MIDDLETON,2167,2.641439778495616,3
