Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,34488,2.2191196938065416,3.0
David Pascal,4235,2.3964580873671784,3
Jay R. Shah,1387,2.6546503244412403,3
Michela Alioto-pier,21118,2.0626479780282225,2.0
Roger E. Schulke,1957,2.6964741951967297,3
Steve Braccini,5791,2.394405111379727,3
