Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,10458,2.4429145152036718,3.0
BOB REUER,749,2.029372496662216,2
DAVID REGAN,199,2.251256281407035,2
LINEA PALMISANO,4452,2.480233602875112,3.0
MATT PERRY,4063,2.4501599803101155,3
MISSY DURANT,985,2.601015228426396,3
writeIns,10,2.1,2.5
