Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,16120,2.269168734491315,3.0
CHERI SPIGNER,1310,2.281679389312977,3.0
KARL DEBRO,5316,2.229119638826185,3.0
NINA SENN,6183,2.249716965874171,2
SALEEM SHAKIR-GILMORE,3311,2.3648444578677137,3
