Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,35312,2.2509628454916175,3.0
CATHERINE STEFANI,14415,2.15213319458897,2
JOHN DENNIS,3108,2.16023166023166,2.0
NICK JOSEFOWITZ,13644,2.2923629434183526,3.0
SCHUYLER HUDAK,4145,2.5264173703256936,3
