Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,5981,1.5943822103327203,1
Betsy Hodges,4141,1.5655638734605168,1
Joseph Henry,256,2.01953125,2.0
Kris Broberg,1578,1.600126742712294,1.0
writeIns,6,1.8333333333333333,1.5
