Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,17691,1.0784014470634786,1
DIANA M. SOUZA,17183,1.0725717278705698,1
writeIns,508,1.2755905511811023,1.0
