Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,4214,2.2615092548647366,3.0
Blong Yang,1617,2.0636982065553493,2
Cathy Spann,158,2.4746835443037973,3.0
Jeremiah Ellison,1986,2.367069486404834,3.0
Raeisha (RA) Williams,445,2.451685393258427,3
writeIns,8,1.25,1.0
