Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,23260,1.601590713671539,2.0
LEE THOMAS,11358,1.5655044902271527,2.0
"VICTOR AGUILAR, JR.",11902,1.6360275583935473,2.0
