Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,5804,2.1137146795313577,2.0
ADOLFO CABRAL,736,2.347826086956522,3.0
DARRYL MOORE,3407,1.9844437921925449,2
DENISHA DELANE,1631,2.2857142857142856,2
writeIns,30,1.7,1.0
